Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,49.26,,Femke BOL,23 FEB 2000,NED,1,,"Omnisport, Apeldoorn (NED) (i)",19 FEB 2023,1269
2,49.48,,Britton WILSON,13 NOV 2000,USA,1f2,,"Convention Center, Albuquerque, NM (USA) (i)",11 MAR 2023,1260
3,50.15,,Talitha DIGGS,22 AUG 2002,USA,1f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",25 FEB 2023,1233
4,50.33,,Rhasidat ADELEKE,29 AUG 2002,IRL,1f2,,"Sports Performance Center, Lubbock, TX (USA) (i)",25 FEB 2023,1226
5,50.34,,Lieke KLAVER,20 AUG 1998,NED,2,,"Omnisport, Apeldoorn (NED) (i)",19 FEB 2023,1225
6,50.54,,Rosey EFFIONG,08 MAY 2001,USA,3f2,,"Convention Center, Albuquerque, NM (USA) (i)",11 MAR 2023,1217
7,50.59,,Abby STEINER,24 NOV 1999,USA,1f9,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",28 JAN 2023,1215
8,50.64,,Shamier LITTLE,20 MAR 1995,USA,2f9,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",28 JAN 2023,1213
9,50.68,,Amber ANNING,18 NOV 2000,GBR,2f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",25 FEB 2023,1212
10,50.83,,Natalia KACZMAREK,17 JAN 1998,POL,1,,"Arena, Toruń (POL) (i)",19 FEB 2023,1206
11,51.01,,Kennedy SIMON,12 FEB 2000,USA,2f2,,"Sports Performance Center, Lubbock, TX (USA) (i)",25 FEB 2023,1199
12,51.02,,Nicole YEARGIN,11 AUG 1997,GBR,3f9,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",28 JAN 2023,1198
13,51.03,,Anna HALL,23 MAR 2001,USA,1,,"Convention Center, Albuquerque, NM (USA) (i)",18 FEB 2023,1198
13,51.03,,Jan'Taijah JONES,15 MAR 2001,USA,4f2,,"Convention Center, Albuquerque, NM (USA) (i)",11 MAR 2023,1198
15,51.25,,Anna KIEŁBASIŃSKA,26 JUN 1990,POL,3,,"Ataköy Arena, Istanbul (TUR) (i)",04 MAR 2023,1189
16,51.27,,Tierra ROBINSON-JONES,22 NOV 1999,USA,3f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",25 FEB 2023,1189
17,51.57,,Lada VONDROVÁ,06 SEP 1999,CZE,2f1,,"Atletická hala, Ostrava (CZE) (i)",02 FEB 2023,1177
18,51.58,,Polina MILLER,09 JUN 2000,RUS,1,,"LFK CSKA, Moskva (RUS) (i)",04 MAR 2023,1176
19,51.60,,Savannah SUTHERLAND,07 AUG 2003,CAN,3f1,,"Convention Center, Albuquerque, NM (USA) (i)",11 MAR 2023,1176
20,51.73,,Susanne GOGL-WALLI,05 MAY 1996,AUT,4,,"Ataköy Arena, Istanbul (TUR) (i)",04 MAR 2023,1171
20,51.73,,Jermaisha ARNOLD,05 FEB 2002,USA,2h3,,"Convention Center, Albuquerque, NM (USA) (i)",10 MAR 2023,1171
22,51.76,,Joanne REID,25 DEC 2001,JAM,2f1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",25 FEB 2023,1169
23,51.83,,Nickisha PRYCE,07 MAR 2001,JAM,4f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",25 FEB 2023,1167
24,51.88,,Leah ANDERSON,01 DEC 1999,JAM,1f9,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",17 FEB 2023,1165
25,51.89,,Victoria OHURUOGU,28 FEB 1993,GBR,3f1,,"Convention Center, Albuquerque, NM (USA) (i)",04 FEB 2023,1164
26,51.90,,Yemi Mary JOHN,03 MAY 2003,GBR,4h4,,"Convention Center, Albuquerque, NM (USA) (i)",10 MAR 2023,1164
27,51.91,,Sharlene MAWDSLEY,10 AUG 1998,IRL,2f3,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",11 FEB 2023,1164
27,51.91,,Justyna ŚWIĘTY-ERSETIC,03 DEC 1992,POL,3,,"Arena, Toruń (POL) (i)",19 FEB 2023,1164
29,52.06,,Paris PEOPLES,27 MAY 2000,USA,1f13,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",28 JAN 2023,1158
30,52.07,,Bailey LEAR,17 MAR 2001,USA,1f1,,"Convention Center, Albuquerque, NM (USA) (i)",21 JAN 2023,1157
