Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,49.17,,Femke BOL,23 FEB 2000,NED,1,,"Glasgow Arena, Glasgow (GBR) (i)",02 MAR 2024,1272
2,50.10,,Lieke KLAVER,20 AUG 1998,NED,2,,"Omnisport, Apeldoorn (NED) (i)",18 FEB 2024,1235
3,50.24,,Alexis HOLMES,28 JAN 2000,USA,3,,"Glasgow Arena, Glasgow (GBR) (i)",02 MAR 2024,1229
4,50.43,,Amber ANNING,18 NOV 2000,GBR,1f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",24 FEB 2024,1222
5,50.78,,Polina TKALICH,09 JUN 2000,RUS,1,,"LFK CSKA, Moskva (RUS) (i)",24 FEB 2024,1208
6,50.83,,Kaylyn BROWN,31 DEC 2004,USA,1f1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",24 FEB 2024,1206
6,50.83,,Nickisha PRYCE,07 MAR 2001,JAM,2f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",24 FEB 2024,1206
8,50.89,,Laviai NIELSEN,13 MAR 1996,GBR,4,,"Glasgow Arena, Glasgow (GBR) (i)",02 MAR 2024,1203
9,51.00,,Rosey EFFIONG,08 MAY 2001,USA,2f1,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",24 FEB 2024,1199
10,51.05,,Henriette JÆGER,30 JUN 2003,NOR,2f1,,"Arena, Toruń (POL) (i)",06 FEB 2024,1197
11,51.11,,Andrea MIKLÓS,17 APR 1999,ROU,1f1,,"Gallur, Madrid (ESP) (i)",23 FEB 2024,1195
12,51.12,,Rhasidat ADELEKE,29 AUG 2002,IRL,1f1,,"Convention Center, Albuquerque, NM (USA) (i)",03 FEB 2024,1194
13,51.19,,Aaliyah BUTLER,05 NOV 2003,USA,3f2,,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",24 FEB 2024,1192
14,51.23,,Talitha DIGGS,22 AUG 2002,USA,2,,"Convention Center, Albuquerque, NM (USA) (i)",17 FEB 2024,1190
15,51.33,,JaMeesia FORD,26 JAN 2005,USA,1f1,,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",09 FEB 2024,1186
16,51.37,,Susanne GOGL-WALLI,05 MAY 1996,AUT,6,,"Glasgow Arena, Glasgow (GBR) (i)",02 MAR 2024,1185
17,51.41,,Lada VONDROVÁ,06 SEP 1999,CZE,1,,"Atletická hala, Ostrava (CZE) (i)",18 FEB 2024,1183
18,51.67,,Amandine BROSSIER,15 AUG 1995,FRA,2f2,,"L'Anneau-Halle d'athlétisme de Metz, Metz (FRA) (i)",03 FEB 2024,1173
18,51.67,,Lanae-Tava THOMAS,28 JAN 2001,JAM,2f1,,"Convention Center, Albuquerque, NM (USA) (i)",03 FEB 2024,1173
