Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,50.46,,Phyllis FRANCIS,04 MAY 1992,USA,1f1,,"Albuquerque, NM (USA) (i)",15 MAR 2014,1220
2,50.85,,Francena MCCORORY,20 OCT 1988,USA,1f2,,"Albuquerque, NM (USA) (i)",23 FEB 2014,1205
3,50.94,,Kamaria BROWN,21 DEC 1992,USA,1f2,,"College Station, TX (USA) (i)",01 MAR 2014,1202
4,51.03,,Kseniya RYZHOVA,19 APR 1987,RUS,1,,Moskva (RUS) (i),18 FEB 2014,1198
5,51.13,,Joanna ATKINS,31 JAN 1989,USA,2f2,,"Albuquerque, NM (USA) (i)",23 FEB 2014,1194
6,51.34,,Natasha HASTINGS,23 JUL 1986,USA,3f2,,"Albuquerque, NM (USA) (i)",23 FEB 2014,1186
7,51.54,,Kaliese SPENCER,06 MAY 1987,JAM,2,,"Ergo Arena, Sopot (POL) (i)",08 MAR 2014,1178
8,51.60,,Regina GEORGE,17 FEB 1991,NGR,1h1,,"Ergo Arena, Sopot (POL) (i)",07 MAR 2014,1176
9,51.63,,Shaunae MILLER,15 APR 1994,BAH,3sf2,,"Ergo Arena, Sopot (POL) (i)",07 MAR 2014,1174
10,51.71,,Ashley SPENCER,08 JUN 1993,USA,2f1,,"Albuquerque, NM (USA) (i)",15 MAR 2014,1171
11,51.77,,Robin REYNOLDS,22 FEB 1994,USA,2f2,,"College Station, TX (USA) (i)",01 MAR 2014,1169
12,51.82,,DeeDee TROTTER,08 DEC 1982,USA,1f2,,"Albuquerque, NM (USA) (i)",24 JAN 2014,1167
13,51.86,,Shamier LITTLE,20 MAR 1995,USA,3f2,,"College Station, TX (USA) (i)",01 MAR 2014,1166
14,51.97,,Courtney OKOLO,15 MAR 1994,USA,2f2,,"Albuquerque, NM (USA) (i)",15 MAR 2014,1161
15,52.00,,Patricia HALL,16 OCT 1982,JAM,1,,"College Station, TX (USA) (i)",15 FEB 2014,1160
16,52.01,,Kendall BAISDEN,05 MAR 1995,USA,3f2,,"Albuquerque, NM (USA) (i)",15 MAR 2014,1160
17,52.13,,Justyna ŚWIĘTY-ERSETIC,03 DEC 1992,POL,2h1,,"Ergo Arena, Sopot (POL) (i)",07 MAR 2014,1155
18,52.37,,Denisa ROSOLOVÁ,21 AUG 1986,CZE,1h4,,"Ergo Arena, Sopot (POL) (i)",07 MAR 2014,1146
19,52.40,,Alyona MAMINA,30 MAY 1990,RUS,2h2,,Moskva (RUS) (i),17 FEB 2014,1145
19,52.40,,Cassandra TATE,11 SEP 1990,USA,1f1,,"Albuquerque, NM (USA) (i)",23 FEB 2014,1145
21,52.44,,Esther CREMER,29 MAR 1988,GER,1h3,,Leipzig (GER) (i),22 FEB 2014,1143
22,52.47,,CoCo NDIPAGBOR,,USA,1h4,,"Albuquerque, NM (USA) (i)",14 MAR 2014,1142
23,52.49,,Eilidh DOYLE,20 FEB 1987,GBR,3f1,,"National Indoor Arena, Birmingham (GBR) (i)",15 FEB 2014,1141
23,52.49,,Nicky VAN LEUVEREN,20 MAY 1990,NED,1,,Apeldoorn (NED) (i),23 FEB 2014,1141
25,52.50,,Kiara PORTER,22 OCT 1993,USA,1f1,,"Boston, MA (USA) (i)",02 MAR 2014,1141
26,52.52,,Natalya PERYAKOVA,04 MAR 1983,RUS,6,,Samara (RUS) (i),30 JAN 2014,1140
26,52.52,,Monica HARGROVE,30 DEC 1982,USA,4f2,,"Albuquerque, NM (USA) (i)",23 FEB 2014,1140
28,52.58,,Janeil BELLILLE,18 JUN 1989,TTO,1f1,,"College Station, TX (USA) (i)",01 MAR 2014,1138
28,52.58,,Kiah SEYMOUR,11 JAN 1994,USA,2h3,,"Albuquerque, NM (USA) (i)",14 MAR 2014,1138
30,52.59,,Jordan LAVENDER,23 JUL 1993,USA,2f1,,"Fayetteville, AR (USA) (i)",14 FEB 2014,1137
31,52.61,,Lisanne DE WITTE,10 SEP 1992,NED,2h2,,"Ergo Arena, Sopot (POL) (i)",07 MAR 2014,1137
32,52.65,,Felecia MAJORS,11 FEB 1995,USA,2f1,,"College Station, TX (USA) (i)",01 MAR 2014,1135
33,52.68,,Yuliya KUZNETSOVA,20 FEB 1990,RUS,1h3,,Moskva (RUS) (i),17 FEB 2014,1134
34,52.69,,Margaret ADEOYE,22 APR 1985,GBR,4h1,,"Ergo Arena, Sopot (POL) (i)",07 MAR 2014,1134
35,52.75,,Madiea GHAFOOR,09 SEP 1992,NED,3,,Apeldoorn (NED) (i),23 FEB 2014,1131
36,52.80,,Marie GAYOT,18 DEC 1989,FRA,1f1,,"Kirchberg, Luxembourg (LUX) (i)",01 FEB 2014,1129
36,52.80,,Kineke ALEXANDER,21 FEB 1986,VIN,4h4,,"Ergo Arena, Sopot (POL) (i)",07 MAR 2014,1129
38,52.81,,Marina BARANOVSKAYA,17 APR 1991,RUS,1,,Irkutsk (RUS) (i),18 JAN 2014,1129
39,52.82,,Shapri ROMERO,13 NOV 1991,USA,1f2,,"New York, NY (USA) (i)",08 FEB 2014,1129
39,52.82,,Chrishuna WILLIAMS,31 MAR 1993,USA,3f1,,"College Station, TX (USA) (i)",01 MAR 2014,1129
41,52.83,,Jernail HAYES,08 JUL 1988,USA,2f1,,"Albuquerque, NM (USA) (i)",23 FEB 2014,1128
42,52.85,,Ebony EUTSEY,03 MAY 1992,USA,4h2,,"Albuquerque, NM (USA) (i)",14 MAR 2014,1127
43,52.87,,Olga TOVARNOVA,11 APR 1985,RUS,2h3,,Moskva (RUS) (i),17 FEB 2014,1127
44,52.91,,Sophia SMELLIE,06 NOV 1979,JAM,1f1,,"Boston, MA (USA) (i)",07 FEB 2014,1125
45,52.92,,Diamond DIXON,29 JUN 1992,USA,3h1,,"Albuquerque, NM (USA) (i)",14 MAR 2014,1125
46,52.93,,Shana COX,22 JAN 1985,GBR,1f2,,"National Indoor Arena, Birmingham (GBR) (i)",15 FEB 2014,1124
46,52.93,,Brittany WALLACE,13 JUL 1991,USA,1f2,,"New York, NY (USA) (i)",01 MAR 2014,1124
48,52.99,,Tatyana VESHKUROVA,23 SEP 1981,RUS,1h1,,Moskva (RUS) (i),17 FEB 2014,1122
49,53.03,,Małgorzata HOŁUB-KOWALIK,30 OCT 1992,POL,1h3,,Sopot (POL) (i),22 FEB 2014,1121
