Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,51.12,,Courtney OKOLO,15 MAR 1994,USA,1f2,,"Fayetteville, AR (USA) (i)",14 MAR 2015,1194
2,51.52,,Taylor WASHINGTON,06 MAY 1993,USA,2f2,,"Fayetteville, AR (USA) (i)",14 MAR 2015,1179
3,51.70,,Francena MCCORORY,20 OCT 1988,USA,1f1,,"Boston, MA (USA) (i)",01 MAR 2015,1172
4,51.72,,Seren BUNDY-DAVIES,30 DEC 1994,GBR,1,,"Barclaycard Arena, Birmingham (GBR) (i)",21 FEB 2015,1171
5,51.85,,Ashley SPENCER,08 JUN 1993,USA,1f1,,"Fayetteville, AR (USA) (i)",14 MAR 2015,1166
6,51.92,,Shamier LITTLE,20 MAR 1995,USA,1f1,,"Fayetteville, AR (USA) (i)",13 FEB 2015,1163
7,51.96,,Nataliya PYHYDA,30 JAN 1981,UKR,1,,"O2 Arena, Praha (CZE) (i)",07 MAR 2015,1162
8,52.06,,Shapri ROMERO,13 NOV 1991,USA,1f2,,"Albuquerque, NM (USA) (i)",14 FEB 2015,1158
9,52.08,,Yekaterina RENZHINA,18 OCT 1994,RUS,1,,"CSKA, Moskva (RUS) (i)",01 FEB 2015,1157
10,52.10,,Margaret BAMGBOSE,19 OCT 1993,USA,1f2,,"Blacksburg, VA (USA) (i)",28 FEB 2015,1156
11,52.14,,Marie GAYOT,18 DEC 1989,FRA,1,,Aubiére (FRA) (i),22 FEB 2015,1155
12,52.15,,Shakima WIMBLEY,23 APR 1995,USA,2f2,,"Blacksburg, VA (USA) (i)",28 FEB 2015,1154
13,52.20,,Kineke ALEXANDER,21 FEB 1986,VIN,1,,"Fayetteville, AR (USA) (i)",13 FEB 2015,1152
14,52.26,,Kala FUNDERBURK,14 SEP 1992,USA,3f2,,"Blacksburg, VA (USA) (i)",28 FEB 2015,1150
15,52.27,,Robin REYNOLDS,22 FEB 1994,USA,1f8,,"Fayetteville, AR (USA) (i)",31 JAN 2015,1150
