Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,48.14,,Salwa Eid NASER,23 MAY 1998,BRN,1,,"Khalifa International Stadium, Doha (QAT)",03 OCT 2019,1281
2,48.37,,Shaunae MILLER-UIBO,15 APR 1994,BAH,2,,"Khalifa International Stadium, Doha (QAT)",03 OCT 2019,1272
3,49.47,,Shericka JACKSON,16 JUL 1994,JAM,3,,"Khalifa International Stadium, Doha (QAT)",03 OCT 2019,1227
4,49.60,,Wadeline JONATHAS,19 FEB 1998,USA,4,,"Khalifa International Stadium, Doha (QAT)",03 OCT 2019,1222
5,49.61,,Phyllis FRANCIS,04 MAY 1992,USA,5,,"Khalifa International Stadium, Doha (QAT)",03 OCT 2019,1221
6,50.20,,Shakima WIMBLEY,23 APR 1995,USA,1sf2,,"Drake Stadium, Des Moines, IA (USA)",26 JUL 2019,1197
7,50.38,,Kendall ELLIS,08 MAR 1996,USA,2,,"Drake Stadium, Des Moines, IA (USA)",27 JUL 2019,1190
8,50.48,,Christine BOTLOGETSWE,01 OCT 1995,BOT,3,,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUN 2019,1186
9,50.59,,Galefele MOROKO,16 APR 1997,BOT,1h4,,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019,1182
10,50.60,,Dalilah MUHAMMAD,07 FEB 1990,USA,1f1,,"Stadion Śląski, Chorzów (POL)",16 JUN 2019,1182
11,50.66,,Chrisann GORDON-POWELL,18 SEP 1994,JAM,1,,Baie Mahault (FRA),18 MAY 2019,1179
12,50.70,,Stephenie Ann MCPHERSON,25 NOV 1988,JAM,1sf3,,"Khalifa International Stadium, Doha (QAT)",01 OCT 2019,1178
13,50.78,,Sydney MCLAUGHLIN,07 AUG 1999,USA,2,,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2019,1174
14,50.81,,Courtney OKOLO,15 MAR 1994,USA,1f1,,"Houston, TX (USA)",20 JUN 2019,1173
15,50.83,,Laviai NIELSEN,13 MAR 1996,GBR,3,,"Olympic Stadium, London (GBR)",20 JUL 2019,1172
16,50.85,,Justyna ŚWIĘTY-ERSETIC,03 DEC 1992,POL,2f1,,"Stadion Śląski, Chorzów (POL)",16 JUN 2019,1172
17,50.94,,Anastasia Natalie LE-ROY,11 SEP 1987,JAM,2,,Kingston (JAM),23 JUN 2019,1168
18,50.96,,Sharrika BARNETT,16 APR 1997,USA,1f1,,"Gainesville, FL (USA)",29 MAR 2019,1167
19,50.98,,Chloe ABBOTT,25 JUL 1998,USA,2,,"Austin, TX (USA)",08 JUN 2019,1166
20,51.00,,Polina MILLER,09 JUN 2000,ANA,1f1,,"Estadio Vallehermoso, Madrid (ESP)",25 AUG 2019,1166
21,51.02,,Paola MORÁN,25 FEB 1997,MEX,2,,Lima (PER),08 AUG 2019,1165
21,51.02,,Iga BAUMGART-WITAN,11 APR 1989,POL,3sf1,,"Khalifa International Stadium, Doha (QAT)",01 OCT 2019,1165
23,51.03,,Kethlin CAMPBELL,29 APR 1999,USA,1,,"Fayetteville, AR (USA)",11 MAY 2019,1164
