Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:59.87,,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,f1,,"Armory Track&Field Center, New York, NY (USA) (i)",08 FEB 2020,1229
2,4:00.09,,Gudaf TSEGAY,23 JAN 1997,ETH,1,,"Arena, Toruń (POL) (i)",08 FEB 2020,1227
3,4:00.20,,Ellinor PURRIER,20 FEB 1995,USA,f1,,"Armory Track&Field Center, New York, NY (USA) (i)",08 FEB 2020,1226
4,4:00.52,,Jemma REEKIE,06 MAR 1998,GBR,f1,,"Armory Track&Field Center, New York, NY (USA) (i)",08 FEB 2020,1224
5,4:00.80,,Gabriela DEBUES-STAFFORD,13 SEP 1995,CAN,f1,,"Armory Track&Field Center, New York, NY (USA) (i)",08 FEB 2020,1221
6,4:01.57,,Lemlem HAILU,25 MAY 2001,ETH,2,,"Arena Stade Couvert, Liévin (FRA) (i)",19 FEB 2020,1215
7,4:02.09,,Beatrice CHEPKOECH,06 JUL 1991,KEN,1,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",04 FEB 2020,1211
8,4:02.46,,Rababe ARAFI,12 JAN 1991,MAR,3,,"Arena, Toruń (POL) (i)",08 FEB 2020,1208
9,4:02.96,,Axumawit EMBAYE,18 OCT 1994,ETH,2,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",04 FEB 2020,1204
10,4:04.14,,Jessica HULL,22 OCT 1996,AUS,1,,"Reggie Lewis Center, Boston, MA (USA) (i)",25 JAN 2020,1194
11,4:04.24,,Dawit SEYAUM,27 JUL 1996,ETH,2,,"Emirates Arena, Glasgow (GBR) (i)",15 FEB 2020,1194
12,4:04.75,,Cory Ann MCGEE,29 MAY 1992,USA,1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",01 FEB 2020,1189
13,4:05.29,,Heather MACLEAN,31 AUG 1995,USA,1f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1185
14,4:05.72,,Maruša MIŠMAŠ,24 OCT 1994,SLO,4,,"Emirates Arena, Glasgow (GBR) (i)",15 FEB 2020,1182
15,4:05.84,,Yelena KOROBKINA,25 NOV 1990,RUS,1,,"LFK CSKA, Moskva (RUS) (i)",09 FEB 2020,1181
16,4:05.91,,Freweyni HAILU,12 FEB 2001,ETH,4,,"Gallur, Madrid (ESP) (i)",21 FEB 2020,1180
17,4:06.13,,Winnie NANYONDO,23 AUG 1993,UGA,3,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",04 FEB 2020,1178
18,4:06.39,,Fantu WORKU,29 MAR 1999,ETH,4,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",04 FEB 2020,1176
19,4:06.41,,Shelby HOULIHAN,08 FEB 1993,USA,1,,"Convention Center, Albuquerque, NM (USA) (i)",15 FEB 2020,1176
20,4:06.42,,Ciara MAGEEAN,12 MAR 1992,IRL,3,,"Reggie Lewis Center, Boston, MA (USA) (i)",25 JAN 2020,1176
21,4:06.49,,Emily LIPARI,19 NOV 1992,USA,2f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1175
22,4:06.77,,Darya BARYSEVICH,06 APR 1990,BLR,5,,"Arena, Toruń (POL) (i)",08 FEB 2020,1173
23,4:06.94,,Marta PEN FREITAS,31 JUL 1993,POR,3f1,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1172
24,4:07.09,,Nikki HILTZ,23 OCT 1994,USA,f1,,"Armory Track&Field Center, New York, NY (USA) (i)",08 FEB 2020,1171
25,4:07.37,,Marta PÉREZ,19 APR 1993,ESP,6,,"Gallur, Madrid (ESP) (i)",21 FEB 2020,1168
26,4:07.40,,Tigist KETEMA,15 SEP 1998,ETH,2,,"Atletická hala, Ostrava (CZE) (i)",05 FEB 2020,1168
27,4:07.47,,Esther GUERRERO,07 FEB 1990,ESP,7,,"Emirates Arena, Glasgow (GBR) (i)",15 FEB 2020,1168
28,4:07.51,,Anna SHCHAGINA,07 DEC 1991,RUS,2,,"LFK CSKA, Moskva (RUS) (i)",09 FEB 2020,1167
29,4:08.14,,Claudia Mihaela BOBOCEA,11 JUN 1992,ROU,6,,"Arena, Toruń (POL) (i)",08 FEB 2020,1162
30,4:08.24,,Dina ALEKSANDROVA,09 AUG 1992,RUS,3,,"LFK CSKA, Moskva (RUS) (i)",09 FEB 2020,1161
31,4:08.30,,Colleen QUIGLEY,20 NOV 1992,USA,2,,"Convention Center, Albuquerque, NM (USA) (i)",15 FEB 2020,1161
32,4:08.32,,Karissa SCHWEIZER,04 MAY 1996,USA,3,,"Convention Center, Albuquerque, NM (USA) (i)",15 FEB 2020,1161
33,4:08.36,,Hanna GREEN,16 OCT 1994,USA,1f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1160
34,4:08.41,,Kristina MÄKI,22 SEP 1991,CZE,9,,"Emirates Arena, Glasgow (GBR) (i)",15 FEB 2020,1160
35,4:08.69,,Katie MACKEY,12 NOV 1987,USA,2f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1158
36,4:08.81,,Jessica HARRIS,14 MAR 1996,USA,3f2,,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",28 FEB 2020,1157
