Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:56.54,,Abeba AREGAWI,05 JUL 1990,ETH,1,,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,1233
2,3:57.77,,Genzebe DIBABA,08 FEB 1991,ETH,1,,"Shanghai Stadium, Shanghai (CHN)",19 MAY 2012,1223
3,3:59.25,,Viola Jelagat KIBIWOT,22 DEC 1983,KEN,2,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1212
4,3:59.61,,Svetlana KARAMASHEVA,24 MAY 1988,RUS,1f2,,Moskva (RUS),13 JUN 2012,1209
5,3:59.65,,Ibtissam LAKHOUAD,07 DEC 1980,MAR,3,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1208
6,3:59.68,,Hellen OBIRI,13 DEC 1989,KEN,2,,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,1208
7,3:59.71,,Tatyana TOMASHOVA,01 JUL 1975,RUS,1,,Cheboksary (RUS),06 JUL 2012,1208
8,4:00.09,,Yelena SOBOLEVA,03 OCT 1982,RUS,2,,Cheboksary (RUS),06 JUL 2012,1205
9,4:00.11,,Yekaterina ZAVYALOVA,01 MAR 1991,RUS,1,,Zhukovskiy (RUS),17 JUN 2012,1205
10,4:00.53,,Kristina UGAROVA,22 OCT 1987,RUS,3f2,,Moskva (RUS),13 JUN 2012,1201
11,4:01.19,,Maryam Yusuf JAMAL,16 SEP 1984,BRN,1,,"Olympiastadion, Stockholm (SWE)",17 AUG 2012,1196
12,4:01.59,,Morgan UCENY,10 MAR 1985,USA,4,,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,1193
13,4:01.72,,Mimi BELETE,09 JUN 1988,BRN,2,,"Olympiastadion, Stockholm (SWE)",17 AUG 2012,1192
14,4:01.85,,Natalya YEVDOKIMOVA,17 MAR 1978,RUS,3,,Cheboksary (RUS),06 JUL 2012,1191
15,4:02.13,,Lisa DOBRISKEY,23 DEC 1983,GBR,5,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1188
16,4:02.33,,Yuliya CHIZHENKO,30 AUG 1979,RUS,1,,St. Petersburg (RUS),19 JUN 2012,1187
17,4:02.59,,Siham HILALI,02 MAY 1986,MAR,6,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1185
18,4:02.99,,Laura WEIGHTMAN,01 JUL 1991,GBR,5sf2,,"Olympic Stadium, London (GBR)",08 AUG 2012,1182
18,4:02.99,,Lucia KLOCOVÁ,20 NOV 1983,SVK,6sf2,,"Olympic Stadium, London (GBR)",08 AUG 2012,1182
20,4:03.15,,Shannon ROWBURY,19 SEP 1984,USA,4,,"Olympiastadion, Stockholm (SWE)",17 AUG 2012,1180
21,4:03.18,,Mary KURIA,29 NOV 1987,KEN,1,,Rovereto (ITA),04 SEP 2012,1180
22,4:03.33,,Anna MISHCHENKO,25 AUG 1983,UKR,3,,"Bislett Stadion, Oslo (NOR)",07 JUN 2012,1179
23,4:03.67,,Mariem ALAOUI SELSOULI,08 APR 1984,MAR,1,,Liévin (FRA) (i),14 FEB 2012,1198
24,4:03.71,,Ingvill MÅKESTAD BOVIM,07 AUG 1981,NOR,8,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1176
25,4:03.82,,Faith KIPYEGON,10 JAN 1994,KEN,5,,"Shanghai Stadium, Shanghai (CHN)",19 MAY 2012,1175
26,4:04.05,,Hannah ENGLAND,06 MAR 1987,GBR,1,,"FBK Stadium, Hengelo (NED)",27 MAY 2012,1173
27,4:04.07,,Jenny SIMPSON,23 AUG 1986,USA,2,,Rovereto (ITA),04 SEP 2012,1173
28,4:04.26,,Eunice Jepkoech SUM,10 APR 1988,KEN,9,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1171
29,4:04.30,,Corinna HARRER,19 JAN 1991,GER,5,,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,1171
30,4:04.48,,Renata PLIŚ,05 FEB 1985,POL,7,,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,1170
31,4:04.76,,Nicole SIFUENTES,30 JUN 1986,CAN,1,,"San Diego, CA (USA)",20 JUN 2012,1168
32,4:04.84,,Isabel MACÍAS,11 AUG 1984,ESP,10,,"Stade de France, Paris-St-Denis (FRA)",06 JUL 2012,1167
32,4:04.84,,Gabriele GRUNEWALD,25 JUN 1986,USA,1,,Lignano Sabbiadoro (ITA),17 JUL 2012,1167
34,4:05.03,,Zoe BUCKMAN,21 DEC 1988,AUS,8sf2,,"Olympic Stadium, London (GBR)",08 AUG 2012,1165
35,4:05.08,,Hilary STELLINGWERFF,07 AUG 1981,CAN,8,,"Stadio Olimpico, Roma (ITA)",31 MAY 2012,1165
36,4:05.16,,Genzeb SHUMI,29 JAN 1991,BRN,4,,"FBK Stadium, Hengelo (NED)",27 MAY 2012,1164
37,4:05.42,,Anna WILLARD,31 MAR 1984,USA,2,,"San Diego, CA (USA)",20 JUN 2012,1162
38,4:05.52,,Janet ACHOLA,26 JUN 1988,UGA,5,,"FBK Stadium, Hengelo (NED)",27 MAY 2012,1162
39,4:05.61,,Kaila MCKNIGHT,05 MAY 1986,AUS,6,,"Shanghai Stadium, Shanghai (CHN)",19 MAY 2012,1161
40,4:05.64,,Alice SCHMIDT,03 OCT 1981,USA,1,,"Hayward Field, Eugene, OR (USA)",01 JUN 2012,1161
41,4:05.71,,Diana SUJEW,02 NOV 1990,GER,6,,"FBK Stadium, Hengelo (NED)",27 MAY 2012,1160
42,4:05.76,,Lucy OLIVER,18 NOV 1988,NZL,3,,"San Diego, CA (USA)",20 JUN 2012,1160
43,4:05.80,,Rababe ARAFI,12 JAN 1991,MAR,1,,Porto Novo (BEN),29 JUN 2012,1159
44,4:06.01,,Tizita BOGALE,13 JUL 1993,ETH,3,,Liévin (FRA) (i),14 FEB 2012,1179
44,4:06.01,,Denise KREBS,27 JUN 1987,GER,2,,Dessau (GER),25 MAY 2012,1158
46,4:06.06,,Senbere TEFERI,03 MAY 1995,ETH,4,,Rovereto (ITA),04 SEP 2012,1157
47,4:06.42,,Mercy CHERONO,07 MAY 1991,KEN,2,,"Letzigrund, Zürich (SUI)",30 AUG 2012,1154
48,4:06.48,,Marina MUNĆAN,06 NOV 1982,SRB,3,,Lignano Sabbiadoro (ITA),17 JUL 2012,1154
49,4:06.50,,Yuliya KREVSUN,08 DEC 1980,UKR,1h1,,Yalta (UKR),12 JUN 2012,1154
49,4:06.50,,Margaret Wangari MURIUKI,21 MAR 1986,KEN,3,,Porto Novo (BEN),29 JUN 2012,1154
51,4:06.52,,Meskerem ASSEFA,03 OCT 1991,ETH,2,,Daegu (KOR),16 MAY 2012,1154
52,4:06.57,,Nuria FERNÁNDEZ,16 AUG 1976,ESP,8sf1,,"Olympic Stadium, London (GBR)",08 AUG 2012,1153
53,4:06.6h,,Vivian Jepkemei CHERUIYOT,11 SEP 1983,KEN,1,,Nairobi (KEN),18 MAY 2012,1153
54,4:06.66,,Feyne GEMEDA,28 JUN 1992,ETH,1,,Brazzaville (CGO),10 JUN 2012,1153
55,4:06.67,,Katie MACKEY,12 NOV 1987,USA,3f1,,"Los Angeles, CA (USA)",18 MAY 2012,1152
56,4:06.73,,Yelena KOROBKINA,25 NOV 1990,RUS,1,,Joensuu (FIN),18 AUG 2012,1152
57,4:06.79,,Angelika CICHOCKA,15 MAR 1988,POL,2,,Bydgoszcz (POL),03 JUN 2012,1152
58,4:06.87,,Nicole TULLY,30 OCT 1986,USA,4,,Lignano Sabbiadoro (ITA),17 JUL 2012,1151
59,4:06.96,,Brenda MARTINEZ,08 SEP 1987,USA,3f2,,"Los Angeles, CA (USA)",18 MAY 2012,1150
60,4:07.06,,Charlene THOMAS,06 MAY 1982,GBR,7,,"FBK Stadium, Hengelo (NED)",27 MAY 2012,1149
61,4:07.07,,Sheila REID,02 AUG 1989,CAN,5,,Lignano Sabbiadoro (ITA),17 JUL 2012,1149
62,4:07.23,,Julia LUCAS,04 MAR 1984,USA,4f2,,"Los Angeles, CA (USA)",18 MAY 2012,1148
63,4:07.34,,Janeth JEPKOSGEI,13 DEC 1983,KEN,8,,"Shanghai Stadium, Shanghai (CHN)",19 MAY 2012,1147
64,4:07.36,,Elina SUJEW,02 NOV 1990,GER,4,,Bottrop (GER),06 JUL 2012,1147
65,4:07.49,,Stephanie TWELL,17 AUG 1989,GBR,9,,"Bislett Stadion, Oslo (NOR)",07 JUN 2012,1146
66,4:07.55,,Elisa CUSMA,24 JUL 1981,ITA,6,,Lignano Sabbiadoro (ITA),17 JUL 2012,1146
67,4:07.59,,Amela TERZIĆ,02 JAN 1993,SRB,2,,"Estadio Olímpico, Barcelona (ESP)",15 JUL 2012,1145
68,4:07.63,,Halima HACHLAF,06 SEP 1988,MAR,1,,Rabat (MAR),27 MAY 2012,1145
69,4:07.67,,Sonja ROMAN,11 MAR 1979,SLO,10,,"FBK Stadium, Hengelo (NED)",27 MAY 2012,1145
70,4:07.77,,Emily INFELD,21 MAR 1990,USA,7,,Lignano Sabbiadoro (ITA),17 JUL 2012,1144
71,4:07.86,,Lidia CHOJECKA,25 JAN 1977,POL,2f1,,Bielsko-Biala (POL),17 JUN 2012,1143
72,4:07.90,,Malindi ELMORE,13 MAR 1980,CAN,6,,Daegu (KOR),16 MAY 2012,1143
73,4:08.12,,Elizabeth MALOY,10 AUG 1985,USA,9,,Lignano Sabbiadoro (ITA),17 JUL 2012,1141
74,4:08.24,,Sifan HASSAN,01 JAN 1993,ETH,5,,Bottrop (GER),06 JUL 2012,1140
75,4:08.25,,Sarah BROWN,15 OCT 1986,USA,6,,"Hayward Field, Eugene, OR (USA)",01 JUL 2012,1140
76,4:08.27,,Tereza ČAPKOVÁ,24 JUL 1987,CZE,4,,Dessau (GER),25 MAY 2012,1140
77,4:08.31,,Margaret INFELD,,USA,7,,"Hayward Field, Eugene, OR (USA)",01 JUL 2012,1140
78,4:08.32,,Danuta URBANIK,24 DEC 1989,POL,3f1,,Bielsko-Biala (POL),17 JUN 2012,1140
79,4:08.34,,Sara VAUGHN,16 MAY 1986,USA,5f2,,"Los Angeles, CA (USA)",18 MAY 2012,1139
80,4:08.36,,Anna KONOVALOVA,04 JUL 1988,RUS,1,,Irkutsk (RUS),03 AUG 2012,1139
81,4:08.38,,Olesya CHUMAKOVA-MIKHEYEVA,23 JUL 1981,RUS,6,,Cheboksary (RUS),06 JUL 2012,1139
82,4:08.39,,Azmera GEBRU,31 OCT 1995,ETH,3,,"Stade Raymond Petit, Tomblaine (FRA)",08 JUL 2012,1139
83,4:08.55,,Hind DEHIBA CHAHYD,17 MAR 1979,FRA,5,,Liévin (FRA) (i),14 FEB 2012,1159
84,4:08.59,,Sally KIPYEGO,19 DEC 1985,KEN,1f2,,"Eugene, OR (USA)",20 APR 2012,1137
85,4:08.6h,,Lucy Kabuu WANGUI,24 MAR 1984,KEN,2,,Nairobi (KEN),18 MAY 2012,1137
86,4:08.72,,Phoebe WRIGHT,30 AUG 1988,USA,6f2,,"Los Angeles, CA (USA)",18 MAY 2012,1136
87,4:08.80,,Brianna FELNAGLE,09 DEC 1986,USA,6f1,,"Los Angeles, CA (USA)",18 MAY 2012,1136
88,4:08.87,,Betlhem DESALEGN,13 NOV 1991,UAE,1,,Casablanca (MAR),09 JUN 2012,1135
89,4:08.91,,Alfiya MURYASOVA,03 OCT 1988,RUS,3,,Zhukovskiy (RUS),17 JUN 2012,1135
90,4:08.93,,Svitlana SHMIDT,20 MAR 1990,UKR,1f2,,Zaporozhye (UKR) (i),27 JAN 2012,1156
91,4:08.94,,Margherita MAGNANI,26 FEB 1987,ITA,10,,Lignano Sabbiadoro (ITA),17 JUL 2012,1135
92,4:09.04,,Fanjanteino FELIX,26 JAN 1980,FRA,6,,Liévin (FRA) (i),14 FEB 2012,1155
93,4:09.06,,Esma AYDEMIR,01 JAN 1992,TUR,1,,Izmir (TUR),19 MAY 2012,1134
94,4:09.10,,Nancy Jebet LANGAT,22 AUG 1981,KEN,8,,"Olympiastadion, Stockholm (SWE)",17 AUG 2012,1133
95,4:09.19,,Ioana Raluca DOAGĂ,05 APR 1992,ROU,1,,Bucureşti (ROU),05 JUL 2012,1133
96,4:09.25,,Natalia RODRÍGUEZ,02 JUN 1979,ESP,9,,"Olympiastadion, Stockholm (SWE)",17 AUG 2012,1132
97,4:09.34,,Nazret WELDU,01 JAN 1990,ERI,1f1,,Mataró (ESP),08 JUL 2012,1132
97,4:09.34,,Treniere MOSER,27 OCT 1981,USA,11,,Lignano Sabbiadoro (ITA),17 JUL 2012,1132
99,4:09.41,,Nancy CHEPKWEMOI,08 OCT 1993,KEN,4,,Rabat (MAR),27 MAY 2012,1131
100,4:09.42,,Emma COBURN,19 OCT 1990,USA,7f2,,"Los Angeles, CA (USA)",18 MAY 2012,1131
101,4:09.51,,Natalija PILIUŠINA,22 OCT 1990,LTU,5f1,,"Palo Alto, CA (USA)",29 APR 2012,1130
102,4:09.53,,Fadime ÇELIK,25 OCT 1986,TUR,1,,Istanbul (TUR),09 JUN 2012,1130
103,4:09.70,,Helen CLITHEROE,02 JAN 1974,GBR,6,,Stockholm (SWE) (i),23 FEB 2012,1150
104,4:09.71,,Fei XUE,08 AUG 1989,CHN,1,,Nanjing (CHN) (i),13 FEB 2012,1150
105,4:09.76,,Luiza GEGA,05 NOV 1988,ALB,1,,Tirana (ALB),07 JUN 2012,1128
