Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:59.08,,Genzebe DIBABA,08 FEB 1991,ETH,1,,Sabadell (ESP) (i),06 FEB 2019,1236
2,4:02.70,,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,,,"New York, NY (USA) (i)",09 FEB 2019,1206
3,4:05.22,,Sofia ENNAOUI,30 AUG 1995,POL,1,,"Atletická hala, Ostrava (CZE) (i)",12 FEB 2019,1186
4,4:05.73,,Simona VRZALOVÁ,07 APR 1988,CZE,2,,"Atletická hala, Ostrava (CZE) (i)",12 FEB 2019,1182
5,4:05.92,,Laura MUIR,09 MAY 1993,GBR,1,,"Emirates Arena, Glasgow (GBR) (i)",03 MAR 2019,1180
6,4:06.16,,Colleen QUIGLEY,20 NOV 1992,USA,,,"New York, NY (USA) (i)",09 FEB 2019,1178
7,4:06.55,,Kate GRACE,24 OCT 1988,USA,,,"New York, NY (USA) (i)",09 FEB 2019,1175
8,4:06.76,,Ciara MAGEEAN,12 MAR 1992,IRL,1,,Athlone (IRL) (i),13 FEB 2019,1173
9,4:07.05,,Claudia Mihaela BOBOCEA,11 JUN 1992,ROU,2,,Athlone (IRL) (i),13 FEB 2019,1171
10,4:07.64,,Shannon OSIKA,15 JUN 1993,USA,,,"New York, NY (USA) (i)",09 FEB 2019,1166
11,4:08.05,,Marta PÉREZ,19 APR 1993,ESP,1h2,,"Emirates Arena, Glasgow (GBR) (i)",01 MAR 2019,1163
12,4:08.09,,Maruša MIŠMAŠ,24 OCT 1994,SLO,3,,"Atletická hala, Ostrava (CZE) (i)",12 FEB 2019,1163
13,4:08.31,,Darya BARYSEVICH,06 APR 1990,BLR,4h2,,"Emirates Arena, Glasgow (GBR) (i)",01 MAR 2019,1161
14,4:08.36,,Gabriela DEBUES-STAFFORD,13 SEP 1995,CAN,,,"Reggie Lewis Center, Boston, MA (USA) (i)",26 JAN 2019,1160
14,4:08.36,,Cory Ann MCGEE,29 MAY 1992,USA,,,"New York, NY (USA) (i)",09 FEB 2019,1160
16,4:08.38,,Dawit SEYAUM,27 JUL 1996,ETH,,,"Reggie Lewis Center, Boston, MA (USA) (i)",26 JAN 2019,1160
17,4:08.48,,Amela TERZIĆ,02 JAN 1993,SRB,1,,Istanbul (TUR) (i),17 FEB 2019,1160
18,4:08.50,,Ellinor PURRIER,20 FEB 1995,USA,,,"Reggie Lewis Center, Boston, MA (USA) (i)",26 JAN 2019,1159
19,4:08.59,,Katie MACKEY,12 NOV 1987,USA,,,"New York, NY (USA) (i)",09 FEB 2019,1159
20,4:08.90,,Lemlem HAILU,25 MAY 2001,ETH,2,,Sabadell (ESP) (i),06 FEB 2019,1156
21,4:09.58,,Luiza GEGA,05 NOV 1988,ALB,3,,Istanbul (TUR) (i),17 FEB 2019,1151
22,4:10.13,,Yolanda NGARAMBE,14 SEP 1991,SWE,,,"Reggie Lewis Center, Boston, MA (USA) (i)",26 JAN 2019,1146
23,4:10.17,,Brenda MARTINEZ,08 SEP 1987,USA,,,"Reggie Lewis Center, Boston, MA (USA) (i)",26 JAN 2019,1146
24,4:10.29,,Katsiaryna KARNEYENKA,17 MAR 1988,BLR,4,,Sabadell (ESP) (i),06 FEB 2019,1145
25,4:10.39,,Solange Andreia PEREIRA,16 DEC 1989,ESP,2,,Valencia (ESP) (i),18 JAN 2019,1144
26,4:10.81,,Esther GUERRERO,07 FEB 1990,ESP,3,,Valencia (ESP) (i),18 JAN 2019,1141
27,4:10.98,,Amanda ECCLESTON,18 JUN 1990,USA,,,"New York, NY (USA) (i)",09 FEB 2019,1140
28,4:11.01,,Anna SILVANDER,22 JUN 1993,SWE,5h2,,"Emirates Arena, Glasgow (GBR) (i)",01 MAR 2019,1139
29,4:11.24,,Danae RIVERS,03 FEB 1998,USA,,,"New York, NY (USA) (i)",09 FEB 2019,1138
30,4:11.36,,Renata PLIŚ,05 FEB 1985,POL,5,,"Atletická hala, Ostrava (CZE) (i)",12 FEB 2019,1137
31,4:11.38,,Caterina GRANZ,14 MAR 1994,GER,2,,Linz (AUT) (i),09 FEB 2019,1137
32,4:11.55,,Helen SCHLACHTENHAUFEN,14 MAR 1995,USA,,,"New York, NY (USA) (i)",09 FEB 2019,1135
33,4:11.73,,Hanna KLEIN,06 APR 1993,GER,1,,Dortmund (GER) (i),27 JAN 2019,1134
34,4:11.81,,Violah CHEPTOO,01 MAR 1989,KEN,4,,Istanbul (TUR) (i),17 FEB 2019,1133
35,4:12.18,,Kristina MÄKI,22 SEP 1991,CZE,6,,"Atletická hala, Ostrava (CZE) (i)",12 FEB 2019,1130
36,4:12.42,,Diana MEZULIÁNÍKOVÁ,10 APR 1992,CZE,7,,"Atletická hala, Ostrava (CZE) (i)",12 FEB 2019,1128
37,4:12.94,,Anastasiya ALEKSANDROVA,16 FEB 1994,RUS,1f2,,Moskva (RUS) (i),15 FEB 2019,1124
38,4:13.32,,Axumawit EMBAYE,18 OCT 1994,ETH,2f1,,Stockholm (SWE) (i),04 FEB 2019,1121
39,4:13.38,,Winny CHEBET,20 DEC 1990,KEN,4,,"Gallur, Madrid (ESP) (i)",08 FEB 2019,1121
40,4:13.44,,Jemma REEKIE,06 MAR 1998,GBR,6h2,,"Emirates Arena, Glasgow (GBR) (i)",01 MAR 2019,1120
41,4:13.65,,Orysya DEMYANYUK,23 JUN 1992,UKR,8,,"Atletická hala, Ostrava (CZE) (i)",12 FEB 2019,1119
42,4:13.71,,Alina REH,23 MAY 1997,GER,2,,Dortmund (GER) (i),27 JAN 2019,1118
43,4:14.09,,Ophélie CLAUDE-BOXBERGER,18 OCT 1988,FRA,6,,"Gallur, Madrid (ESP) (i)",08 FEB 2019,1115
43,4:14.09,,Emily LIPARI,19 NOV 1992,USA,,,"New York, NY (USA) (i)",09 FEB 2019,1115
45,4:14.39,,Emma COBURN,19 OCT 1990,USA,,,"Reggie Lewis Center, Boston, MA (USA) (i)",26 JAN 2019,1113
46,4:14.47,,Hanna HERMANSSON,18 MAY 1989,SWE,7,,"Gallur, Madrid (ESP) (i)",08 FEB 2019,1112
47,4:14.51,,Dina ALEKSANDROVA,09 AUG 1992,RUS,2f2,,Moskva (RUS) (i),15 FEB 2019,1112
48,4:14.56,,Maureen KOSTER,03 JUL 1992,NED,1,,Apeldoorn (NED) (i),26 JAN 2019,1112
49,4:14.60,,Gesa Felicitas KRAUSE,03 AUG 1992,GER,4,,Dortmund (GER) (i),27 JAN 2019,1111
50,4:14.86,,Yekaterina IVONINA,14 JUN 1994,RUS,3f2,,Moskva (RUS) (i),15 FEB 2019,1109
51,4:14.93,,Viktória WAGNER-GYÜRKÉS,15 OCT 1992,HUN,5,,Dortmund (GER) (i),27 JAN 2019,1109
52,4:14.97,,Kaela EDWARDS,08 DEC 1993,USA,,,"Reggie Lewis Center, Boston, MA (USA) (i)",26 JAN 2019,1108
53,4:14.99,,Sara KUIVISTO,17 AUG 1991,FIN,9,,"Atletická hala, Ostrava (CZE) (i)",12 FEB 2019,1108
54,4:15.06,,Yekaterina STOROZHEVA,22 JAN 1993,RUS,4f2,,Moskva (RUS) (i),15 FEB 2019,1108
55,4:15.16,,Aisha PRAUGHT LEER,14 DEC 1989,JAM,,,"Reggie Lewis Center, Boston, MA (USA) (i)",26 JAN 2019,1107
56,4:15.36,,Nicole HUTCHINSON,17 JUN 1997,CAN,,,"New York, NY (USA) (i)",26 JAN 2019,1105
57,4:15.54,,Danielle ARAGON,01 JUL 1994,USA,,,"New York, NY (USA) (i)",26 JAN 2019,1104
58,4:15.61,,Celia ANTÓN,23 JAN 1997,ESP,8,,"Gallur, Madrid (ESP) (i)",08 FEB 2019,1103
