Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:54.77,,Gudaf TSEGAY,23 JAN 1997,ETH,1,,"Arena, Toruń (POL) (i)",22 FEB 2022,1271
2,4:02.12,,Axumawit EMBAYE,18 OCT 1994,ETH,1,,"Messehalle, Karlsruhe (GER) (i)",28 JAN 2022,1211
3,4:02.13,,Ellinor PURRIER ST. PIERRE,20 FEB 1995,USA,,,"Armory Track&Field Center, New York, NY (USA) (i)",29 JAN 2022,1211
4,4:02.14,,Hirut MESHESHA,20 JAN 2001,ETH,2,,"Messehalle, Karlsruhe (GER) (i)",28 JAN 2022,1211
5,4:02.25,,Lemlem HAILU,25 MAY 2001,ETH,2,,"Arena, Toruń (POL) (i)",22 FEB 2022,1210
6,4:02.50,,Freweyni HAILU,12 FEB 2001,ETH,3,,"Arena, Toruń (POL) (i)",22 FEB 2022,1208
7,4:02.52,,Habitam ALEMU,09 JUL 1997,ETH,4,,"Arena, Toruń (POL) (i)",22 FEB 2022,1207
8,4:03.16,,Josette NORRIS,15 DEC 1995,USA,,,"Armory Track&Field Center, New York, NY (USA) (i)",29 JAN 2022,1202
9,4:03.54,,Winnie NANYONDO,23 AUG 1993,UGA,6,,"Arena, Toruń (POL) (i)",22 FEB 2022,1199
10,4:04.15,,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,,,"Armory Track&Field Center, New York, NY (USA) (i)",29 JAN 2022,1194
11,4:04.35,,Dawit SEYAUM,27 JUL 1996,ETH,1,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",19 FEB 2022,1193
12,4:06.03,,Jessica HULL,22 OCT 1996,AUS,,,"Armory Track&Field Center, New York, NY (USA) (i)",29 JAN 2022,1179
13,4:06.09,,Heather MACLEAN,31 AUG 1995,USA,1,,"The Podium, Spokane, WA (USA) (i)",26 FEB 2022,1179
14,4:06.14,,Sara KUIVISTO,17 AUG 1991,FIN,7,,"Arena, Toruń (POL) (i)",22 FEB 2022,1178
15,4:06.18,,Shannon OSIKA,15 JUN 1993,USA,,,"Armory Track&Field Center, New York, NY (USA) (i)",29 JAN 2022,1178
16,4:06.24,,Claudia Mihaela BOBOCEA,11 JUN 1992,ROU,1,,"Manchester Regional Arena, Manchester (GBR) (i)",22 JAN 2022,1177
17,4:06.34,,Linden HALL,20 JUN 1991,AUS,6,,"Štark Arena, Beograd (SRB) (i)",19 MAR 2022,1177
18,4:06.41,,Lucia STAFFORD,17 AUG 1998,CAN,8,,"Štark Arena, Beograd (SRB) (i)",19 MAR 2022,1176
19,4:06.43,,Sage HURTA,23 JUN 1998,USA,,,"Armory Track&Field Center, New York, NY (USA) (i)",29 JAN 2022,1176
20,4:06.94,,Sarah HEALY,13 FEB 2001,IRL,2,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",19 FEB 2022,1172
21,4:07.09,,Aurore FLEURY,04 DEC 1993,FRA,5,,"Messehalle, Karlsruhe (GER) (i)",28 JAN 2022,1171
22,4:07.27,,Cory Ann MCGEE,29 MAY 1992,USA,4,,"The Podium, Spokane, WA (USA) (i)",26 FEB 2022,1169
23,4:07.52,,Marta PÉREZ,19 APR 1993,ESP,6,,"Messehalle, Karlsruhe (GER) (i)",28 JAN 2022,1167
24,4:07.99,,Katharina TROST,28 JUN 1995,GER,7,,"Messehalle, Karlsruhe (GER) (i)",28 JAN 2022,1163
25,4:08.14,,Danielle JONES,21 AUG 1996,USA,5,,"The Podium, Spokane, WA (USA) (i)",26 FEB 2022,1162
26,4:08.68,,Amy-Eloise MARKOVC,05 AUG 1995,GBR,4,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",19 FEB 2022,1158
27,4:08.90,,Erin WALLACE,18 MAY 2000,GBR,5,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",19 FEB 2022,1156
28,4:09.06,,Esther GUERRERO,07 FEB 1990,ESP,8,,"Messehalle, Karlsruhe (GER) (i)",28 JAN 2022,1155
29,4:09.23,,Marta PEN FREITAS,31 JUL 1993,POR,1,,"Expocentro, Pombal (POR) (i)",26 FEB 2022,1154
30,4:09.55,,Kristina MÄKI,22 SEP 1991,CZE,8,,"Utilita Arena Birmingham, Birmingham (GBR) (i)",19 FEB 2022,1151
