Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,4:00.46,Sifan HASSAN,01 JAN 1993,NED,1,,"Globe Arena, Stockholm (SWE)",19 FEB 2015,1224
2,4:02.57,Sifan HASSAN,01 JAN 1993,NED,1,,"Messehalle, Karlsruhe (GER)",31 JAN 2015,1207
3,4:02.92,Axumawit EMBAYE,18 OCT 1994,ETH,2,,"Messehalle, Karlsruhe (GER)",31 JAN 2015,1204
4,4:06.42,Meraf BAHTA,24 JUN 1989,SWE,2,,"Globe Arena, Stockholm (SWE)",19 FEB 2015,1176
5,4:06.44,Angelika CICHOCKA,15 MAR 1988,POL,3,,"Globe Arena, Stockholm (SWE)",19 FEB 2015,1176
6,4:07.07,Axumawit EMBAYE,18 OCT 1994,ETH,1,,Mondeville (FRA),07 FEB 2015,1171
7,4:07.69,Gudaf TSEGAY,23 JUN 1997,ETH,4,,"Globe Arena, Stockholm (SWE)",19 FEB 2015,1166
8,4:07.91,Rababe ARAFI,12 JAN 1991,MAR,5,,"Globe Arena, Stockholm (SWE)",19 FEB 2015,1164
9,4:08.87,Federica DEL BUONO,12 DEC 1994,ITA,1,,Ancona (ITA),07 FEB 2015,1156
10,4:08.95,Renata PLIŚ,05 FEB 1985,POL,1,,Spala (POL),07 FEB 2015,1156
11,4:09.04,Sifan HASSAN,01 JAN 1993,NED,1,,"O2 Arena, Praha (CZE)",08 MAR 2015,1155
12,4:09.22,Katarzyna BRONIATOWSKA,22 FEB 1990,POL,2,,Spala (POL),07 FEB 2015,1154
13,4:09.45,Renata PLIŚ,05 FEB 1985,POL,6,,"Globe Arena, Stockholm (SWE)",19 FEB 2015,1152
14,4:10.15,Besu SADO,12 JAN 1996,ETH,1,,Gent (BEL),07 FEB 2015,1146
15,4:10.53,Angelika CICHOCKA,15 MAR 1988,POL,2,,"O2 Arena, Praha (CZE)",08 MAR 2015,1143
16,4:11.36,Maureen KOSTER,03 JUL 1992,NED,2,,Gent (BEL),07 FEB 2015,1137
17,4:11.61,Federica DEL BUONO,12 DEC 1994,ITA,3,,"O2 Arena, Praha (CZE)",08 MAR 2015,1135
18,4:11.89,Sandra ERIKSSON,04 JUN 1989,FIN,7,,"Globe Arena, Stockholm (SWE)",19 FEB 2015,1133
19,4:11.90,Shelby HOULIHAN,08 FEB 1993,USA,f,,"New York, NY (USA)",14 FEB 2015,1132
20,4:11.95,Sofia ENNAOUI,30 AUG 1995,POL,2,,Mondeville (FRA),07 FEB 2015,1132
21,4:11.96,Angelika CICHOCKA,15 MAR 1988,POL,3,,"Messehalle, Karlsruhe (GER)",31 JAN 2015,1132
22,4:12.06,Hanna KLEIN,06 APR 1993,GER,3,,Gent (BEL),07 FEB 2015,1131
23,4:12.10,Laura MUIR,09 MAY 1993,GBR,8,,"Globe Arena, Stockholm (SWE)",19 FEB 2015,1131
24,4:12.27,Anna SHCHAGINA,07 DEC 1991,RUS,4,,"Messehalle, Karlsruhe (GER)",31 JAN 2015,1130
25,4:12.28,Renata PLIŚ,05 FEB 1985,POL,5,,"Messehalle, Karlsruhe (GER)",31 JAN 2015,1129
26,4:12.30,Katarzyna BRONIATOWSKA,22 FEB 1990,POL,6,,"Messehalle, Karlsruhe (GER)",31 JAN 2015,1129
27,4:12.44,Sofia ENNAOUI,30 AUG 1995,POL,1,,Toruń (POL),22 FEB 2015,1128
28,4:12.46,Gesa Felicitas KRAUSE,03 AUG 1992,GER,1,,Athlone (IRL),18 FEB 2015,1128
29,4:12.64,Katarzyna BRONIATOWSKA,22 FEB 1990,POL,2,,Toruń (POL),22 FEB 2015,1127
30,4:12.71,Katarzyna BRONIATOWSKA,22 FEB 1990,POL,4,,"O2 Arena, Praha (CZE)",08 MAR 2015,1126
31,4:13.06,Laura MUIR,09 MAY 1993,GBR,1,,Sheffield (GBR),15 FEB 2015,1123
32,4:13.15,Anna SHCHAGINA,07 DEC 1991,RUS,1f2,,Moskva (RUS),07 FEB 2015,1123
33,4:13.20,Giulia VIOLA,24 APR 1991,ITA,1,,Padova (ITA),21 FEB 2015,1122
34,4:13.53,Renata PLIŚ,05 FEB 1985,POL,3,,Toruń (POL),22 FEB 2015,1120
35,4:13.57,Alison LEONARD,17 MAR 1990,GBR,2,,Sheffield (GBR),15 FEB 2015,1119
36,4:13.72,Maren ORTH,22 JUN 1990,GER,1,,Karlsruhe (GER),22 FEB 2015,1118
37,4:14.19,Olesya MURATOVA,25 OCT 1992,RUS,1,,Smolensk (RUS),17 JAN 2015,1115
38,4:14.45,Sofie VAN ACCOM,07 JUN 1989,BEL,4,,Gent (BEL),07 FEB 2015,1113
39,4:14.53,Jess JUDD,07 JAN 1995,GBR,1,,Glasgow (GBR),24 JAN 2015,1112
40,4:14.55,Alison LEONARD,17 MAR 1990,GBR,5,,Gent (BEL),07 FEB 2015,1112
41,4:15.04,Kerry O’FLAHERTY,15 JUL 1981,IRL,2,,Athlone (IRL),18 FEB 2015,1108
42,4:15.12,Kristiina MÄKI,22 SEP 1991,CZE,3,,Mondeville (FRA),07 FEB 2015,1107
43,4:15.25,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,2,,Karlsruhe (GER),22 FEB 2015,1106
44,4:15.40,Gesa Felicitas KRAUSE,03 AUG 1992,GER,5,,"O2 Arena, Praha (CZE)",08 MAR 2015,1105
45,4:15.46,Gesa Felicitas KRAUSE,03 AUG 1992,GER,4,,Mondeville (FRA),07 FEB 2015,1105
46,4:15.49,Melissa COURTNEY-BRYANT,30 AUG 1993,GBR,6,,Gent (BEL),07 FEB 2015,1104
47,4:15.67,Claire TARPLEE,22 SEP 1988,IRL,3,,Sheffield (GBR),15 FEB 2015,1103
48,4:15.75,Danuta URBANIK,24 DEC 1989,POL,5,,Mondeville (FRA),07 FEB 2015,1102
49,4:15.91,Svetlana KARAMASHEVA,24 MAY 1988,RUS,2f2,,Moskva (RUS),07 FEB 2015,1101
50,4:16.01,Florina PIERDEVARĂ,29 MAR 1990,ROU,1,,Istanbul (TUR),21 FEB 2015,1100
51,4:16.04,Silvia DANEKOVA,07 FEB 1983,BUL,2,,Istanbul (TUR),21 FEB 2015,1100
52,4:16.24,Albina NESMASHNAYA,17 FEB 1992,RUS,3f2,,Moskva (RUS),07 FEB 2015,1099
53,4:16.45,Karolina GIZA,04 APR 1989,POL,4,,Toruń (POL),22 FEB 2015,1097
54,4:16.47,Songül KONAK,26 AUG 1997,TUR,3,,Istanbul (TUR),21 FEB 2015,1097
