Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,4:01.77,,Nuria FERNÁNDEZ,16 AUG 1976,ESP,1f1,,"Velódromo Luis Puig, Valencia (ESP) (i)",14 FEB 2009,1214
2,4:02.74,,Maryam Yusuf JAMAL,16 SEP 1984,BRN,1,,"National Indoor Arena, Birmingham (GBR) (i)",21 FEB 2009,1206
3,4:03.86,,Oksana ZBROZHEK,12 JAN 1978,RUS,1f3,,Moskva (RUS) (i),15 FEB 2009,1197
4,4:06.66,,Yevgeniya ZOLOTOVA,28 APR 1983,RUS,2f3,,Moskva (RUS) (i),15 FEB 2009,1174
5,4:07.43,,Sylwia EJDYS,15 JUL 1984,POL,1,,"Peace and Friendship Stadium, Piraeus (GRE) (i)",25 FEB 2009,1168
6,4:07.70,,Sonja ROMAN,11 MAR 1979,SLO,2,,"Peace and Friendship Stadium, Piraeus (GRE) (i)",25 FEB 2009,1166
7,4:07.72,,Natalya YEVDOKIMOVA,17 MAR 1978,RUS,1f1,,St. Petersburg (RUS) (i),23 JAN 2009,1166
8,4:08.24,,Natalia RODRÍGUEZ,02 JUN 1979,ESP,2f1,,"Velódromo Luis Puig, Valencia (ESP) (i)",14 FEB 2009,1161
9,4:09.08,,Anastasiya FESENKO,17 JUN 1982,RUS,3,,"Peace and Friendship Stadium, Piraeus (GRE) (i)",25 FEB 2009,1155
10,4:09.23,,Yekaterina SHARMINA,06 AUG 1986,RUS,4,,"Peace and Friendship Stadium, Piraeus (GRE) (i)",25 FEB 2009,1154
11,4:09.55,,Susan SCOTT,26 SEP 1977,GBR,2,,"National Indoor Arena, Birmingham (GBR) (i)",21 FEB 2009,1151
12,4:09.90,,Hannah ENGLAND,06 MAR 1987,GBR,3,,"National Indoor Arena, Birmingham (GBR) (i)",21 FEB 2009,1148
13,4:09.92,,Lidia CHOJECKA,25 JAN 1977,POL,2f1,,Düsseldorf (GER) (i),13 FEB 2009,1148
14,4:10.36,,Meskerem ASSEFA,03 OCT 1991,ETH,3f1,,"Velódromo Luis Puig, Valencia (ESP) (i)",14 FEB 2009,1145
15,4:10.56,,Jessica AUGUSTO,08 NOV 1981,POR,4f1,,"Velódromo Luis Puig, Valencia (ESP) (i)",14 FEB 2009,1143
16,4:10.64,,Esther DESVIAT,27 JAN 1982,ESP,5f1,,"Velódromo Luis Puig, Valencia (ESP) (i)",14 FEB 2009,1142
17,4:10.84,,Judit VARGA,16 APR 1976,HUN,6f1,,"Velódromo Luis Puig, Valencia (ESP) (i)",14 FEB 2009,1141
