Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:57.45,,Genzebe DIBABA,08 FEB 1991,ETH,1,,"Messehalle, Karlsruhe (GER) (i)",03 FEB 2018,1249
2,4:02.21,,Beatrice CHEPKOECH,06 JUL 1991,KEN,1,,"Emirates Arena, Glasgow (GBR) (i)",25 FEB 2018,1210
3,4:04.00,,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,2,,"Messehalle, Karlsruhe (GER) (i)",03 FEB 2018,1195
4,4:04.38,,Dawit SEYAUM,27 JUL 1996,ETH,1,,"Reggie Lewis Center, Boston, MA (USA) (i)",10 FEB 2018,1192
5,4:04.76,,Rababe ARAFI,12 JAN 1991,MAR,1,,"Arena, Toruń (POL) (i)",15 FEB 2018,1189
6,4:04.89,,Meraf BAHTA,24 JUN 1989,SWE,2,,"Arena, Toruń (POL) (i)",15 FEB 2018,1188
7,4:04.95,,Aisha PRAUGHT LEER,14 DEC 1989,JAM,2,,"Reggie Lewis Center, Boston, MA (USA) (i)",10 FEB 2018,1188
8,4:05.04,,Hellen OBIRI,13 DEC 1989,KEN,3,,"Arena, Toruń (POL) (i)",15 FEB 2018,1187
9,4:05.36,,Alemaz SAMUEL,05 JUL 1999,ETH,4,,"Arena, Toruń (POL) (i)",15 FEB 2018,1184
10,4:05.37,,Laura MUIR,09 MAY 1993,GBR,1,,Glasgow (GBR) (i),10 FEB 2018,1184
11,4:05.46,,Sifan HASSAN,01 JAN 1993,NED,1h3,,"Arena Birmingham, Birmingham (GBR) (i)",02 MAR 2018,1184
12,4:05.51,,Habitam ALEMU,09 JUL 1997,ETH,5,,"Arena, Toruń (POL) (i)",15 FEB 2018,1183
13,4:05.64,,Axumawit EMBAYE,18 OCT 1994,ETH,6,,"Arena, Toruń (POL) (i)",15 FEB 2018,1182
14,4:05.81,,Winny CHEBET,20 DEC 1990,KEN,2h3,,"Arena Birmingham, Birmingham (GBR) (i)",02 MAR 2018,1181
15,4:05.91,,Gudaf TSEGAY,23 JAN 1997,ETH,3,,"Reggie Lewis Center, Boston, MA (USA) (i)",10 FEB 2018,1180
16,4:06.21,,Shelby HOULIHAN,08 FEB 1993,USA,4h3,,"Arena Birmingham, Birmingham (GBR) (i)",02 MAR 2018,1178
