Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:56.46,Genzebe DIBABA,08 FEB 1991,ETH,,,"Globe Arena, Stockholm (SWE)",17 FEB 2016,1257
2,4:00.28,Dawit SEYAUM,27 JUL 1996,ETH,1,,"Boston, MA (USA)",28 FEB 2016,1226
3,4:01.40,Sifan HASSAN,01 JAN 1993,NED,1,,"Emirates Arena, Glasgow (GBR)",20 FEB 2016,1217
4,4:01.81,Gudaf TSEGAY,23 JUN 1997,ETH,2,,"Emirates Arena, Glasgow (GBR)",20 FEB 2016,1213
5,4:01.86,Dawit SEYAUM,27 JUL 1996,ETH,1,,"Reggie Lewis Center, Boston, MA (USA)",14 FEB 2016,1213
6,4:04.58,Brenda MARTINEZ,08 SEP 1987,USA,2,,"Reggie Lewis Center, Boston, MA (USA)",14 FEB 2016,1191
7,4:04.96,Sifan HASSAN,01 JAN 1993,NED,1,,"Oregon Convention Center, Portland, OR (USA)",19 MAR 2016,1188
8,4:05.30,Dawit SEYAUM,27 JUL 1996,ETH,2,,"Oregon Convention Center, Portland, OR (USA)",19 MAR 2016,1185
9,4:05.71,Gudaf TSEGAY,23 JUN 1997,ETH,3,,"Oregon Convention Center, Portland, OR (USA)",19 MAR 2016,1182
10,4:06.11,Axumawit EMBAYE,18 OCT 1994,ETH,3,,"Emirates Arena, Glasgow (GBR)",20 FEB 2016,1178
11,4:06.75,Kate GRACE,24 OCT 1988,USA,3,,"Reggie Lewis Center, Boston, MA (USA)",14 FEB 2016,1173
12,4:06.89,Luiza GEGA,05 NOV 1988,ALB,1,,Istanbul (TUR),27 FEB 2016,1172
13,4:06.93,Melissa DUNCAN,30 JAN 1990,AUS,4,,"Reggie Lewis Center, Boston, MA (USA)",14 FEB 2016,1172
14,4:07.28,Sifan HASSAN,01 JAN 1993,NED,1h2,,"Oregon Convention Center, Portland, OR (USA)",18 MAR 2016,1169
15,4:07.38,Renata PLIŚ,05 FEB 1985,POL,1,,Toruń (POL),12 FEB 2016,1168
16,4:07.98,Gudaf TSEGAY,23 JUN 1997,ETH,2h2,,"Oregon Convention Center, Portland, OR (USA)",18 MAR 2016,1164
17,4:08.22,Axumawit EMBAYE,18 OCT 1994,ETH,1,,"Messehalle, Karlsruhe (GER)",06 FEB 2016,1162
18,4:08.37,Brenda MARTINEZ,08 SEP 1987,USA,1,,"Portland, OR (USA)",12 MAR 2016,1160
19,4:08.38,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,2,,"Messehalle, Karlsruhe (GER)",06 FEB 2016,1160
20,4:08.46,Nancy CHEPKWEMOI,08 OCT 1993,KEN,1,,Athlone (IRL),17 FEB 2016,1160
21,4:08.66,Ciara MAGEEAN,12 MAR 1992,IRL,3,,"Messehalle, Karlsruhe (GER)",06 FEB 2016,1158
22,4:08.75,Gudaf TSEGAY,23 JUN 1997,ETH,,,"Globe Arena, Stockholm (SWE)",17 FEB 2016,1157
23,4:08.91,Gesa Felicitas KRAUSE,03 AUG 1992,GER,4,,"Messehalle, Karlsruhe (GER)",06 FEB 2016,1156
24,4:08.93,Axumawit EMBAYE,18 OCT 1994,ETH,,,"Globe Arena, Stockholm (SWE)",17 FEB 2016,1156
25,4:08.95,Selina BÜCHEL,26 JUL 1991,SUI,5,,"Messehalle, Karlsruhe (GER)",06 FEB 2016,1156
26,4:09.05,Dawit SEYAUM,27 JUL 1996,ETH,1h1,,"Oregon Convention Center, Portland, OR (USA)",18 MAR 2016,1155
27,4:09.27,Rababe ARAFI,12 JAN 1991,MAR,4,,"Emirates Arena, Glasgow (GBR)",20 FEB 2016,1153
28,4:09.37,Axumawit EMBAYE,18 OCT 1994,ETH,4,,"Oregon Convention Center, Portland, OR (USA)",19 MAR 2016,1152
29,4:09.41,Danuta URBANIK,24 DEC 1989,POL,3h2,,"Oregon Convention Center, Portland, OR (USA)",18 MAR 2016,1152
30,4:09.43,Axumawit EMBAYE,18 OCT 1994,ETH,2h1,,"Oregon Convention Center, Portland, OR (USA)",18 MAR 2016,1152
31,4:09.49,Gesa Felicitas KRAUSE,03 AUG 1992,GER,2,,Athlone (IRL),17 FEB 2016,1152
32,4:09.50,Yelena KOROBKINA,25 NOV 1990,RUS,1f3,,Moskva (RUS),25 FEB 2016,1151
33,4:09.57,Brenda MARTINEZ,08 SEP 1987,USA,5,,"Oregon Convention Center, Portland, OR (USA)",19 MAR 2016,1151
34,4:09.64,Claudia Mihaela BOBOCEA,11 JUN 1992,ROU,1,,"Kirchberg, Luxembourg (LUX)",30 JAN 2016,1150
35,4:09.68,Nancy CHEPKWEMOI,08 OCT 1993,KEN,6,,"Messehalle, Karlsruhe (GER)",06 FEB 2016,1150
36,4:09.69,Hannah ENGLAND,06 MAR 1987,GBR,5,,"Emirates Arena, Glasgow (GBR)",20 FEB 2016,1150
36,4:09.69,Melissa DUNCAN,30 JAN 1990,AUS,6,,"Oregon Convention Center, Portland, OR (USA)",19 MAR 2016,1150
38,4:09.75,Brenda MARTINEZ,08 SEP 1987,USA,3h1,,"Oregon Convention Center, Portland, OR (USA)",18 MAR 2016,1149
39,4:09.79,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,1,,Erfurt (GER),29 JAN 2016,1149
40,4:09.81,Anastasiya ALEKSANDROVA,16 FEB 1994,RUS,2f3,,Moskva (RUS),25 FEB 2016,1149
41,4:09.89,Danuta URBANIK,24 DEC 1989,POL,2,,Toruń (POL),12 FEB 2016,1148
42,4:09.97,Cory Ann MCGEE,29 MAY 1992,USA,2,,"Portland, OR (USA)",12 MAR 2016,1148
43,4:10.14,Renata PLIŚ,05 FEB 1985,POL,7,,"Oregon Convention Center, Portland, OR (USA)",19 MAR 2016,1146
44,4:10.40,Melissa DUNCAN,30 JAN 1990,AUS,4h2,,"Oregon Convention Center, Portland, OR (USA)",18 MAR 2016,1144
