Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:53.09,,Gudaf TSEGAY,23 JAN 1997,ETH,1,,"Arena Stade Couvert, Liévin (FRA) (i)",09 FEB 2021,1285
2,3:59.58,,Laura MUIR,09 MAY 1993,GBR,2,,"Arena Stade Couvert, Liévin (FRA) (i)",09 FEB 2021,1231
3,4:04.79,,Melissa COURTNEY-BRYANT,30 AUG 1993,GBR,3,,"Arena Stade Couvert, Liévin (FRA) (i)",09 FEB 2021,1189
4,4:05.70,,Lucia STAFFORD,17 AUG 1998,CAN,1,,"Track and Field Centre, Toronto (CAN) (i)",29 JAN 2021,1182
5,4:05.71,,Elise VANDERELST,27 JAN 1998,BEL,4,,"Arena Stade Couvert, Liévin (FRA) (i)",09 FEB 2021,1182
6,4:06.32,,Heather MACLEAN,31 AUG 1995,USA,1,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",13 FEB 2021,1177
7,4:06.86,,Hanna KLEIN,06 APR 1993,GER,5,,"Arena Stade Couvert, Liévin (FRA) (i)",09 FEB 2021,1172
8,4:07.21,,Cory Ann MCGEE,29 MAY 1992,USA,2,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",13 FEB 2021,1170
9,4:07.48,,Esther GUERRERO,07 FEB 1990,ESP,1,,"Gallur, Madrid (ESP) (i)",21 FEB 2021,1168
10,4:08.46,,Yelena KOROBKINA,25 NOV 1990,RUS,1,,"LFK CSKA, Moskva (RUS) (i)",07 FEB 2021,1160
11,4:09.40,,Josephine Chelangat KIPLANGAT,10 OCT 1998,KEN,1,,"Coque Sport Center, Luxembourg (LUX) (i)",13 FEB 2021,1152
12,4:09.42,,Hirut MESHESHA,20 JAN 2001,ETH,1,,"Gallur, Madrid (ESP) (i)",24 FEB 2021,1152
13,4:09.43,,Maruša MIŠMAŠ ZRIMŠEK,24 OCT 1994,SLO,1,,"Ataköy Arena, Istanbul (TUR) (i)",20 FEB 2021,1152
14,4:09.44,,Marta PÉREZ,19 APR 1993,ESP,2,,"Gallur, Madrid (ESP) (i)",21 FEB 2021,1152
15,4:09.46,,Edinah JEBITOK,10 NOV 2001,KEN,2,,"Coque Sport Center, Luxembourg (LUX) (i)",13 FEB 2021,1152
16,4:09.67,,Síofra CLÉIRIGH BÜTTNER,21 JUL 1995,IRL,3,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",13 FEB 2021,1150
17,4:09.77,,Holly ARCHER,07 NOV 1993,GBR,1h1,,"Arena, Toruń (POL) (i)",05 MAR 2021,1149
18,4:09.82,,Nikki HILTZ,23 OCT 1994,USA,4,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",13 FEB 2021,1149
19,4:09.92,,Gesa Felicitas KRAUSE,03 AUG 1992,GER,2h1,,"Arena, Toruń (POL) (i)",05 MAR 2021,1148
20,4:09.94,,Águeda MARQUÉS,19 MAR 1999,ESP,2h3,,"Arena, Toruń (POL) (i)",05 MAR 2021,1148
21,4:10.33,,Caterina GRANZ,14 MAR 1994,GER,1,,"Helmut-Körnig-Halle, Dortmund (GER) (i)",07 FEB 2021,1145
22,4:10.43,,Katie SNOWDEN,09 MAR 1994,GBR,2,,"Sportcity Indoor Track, Manchester (GBR) (i)",13 FEB 2021,1144
23,4:10.56,,Katharina TROST,28 JUN 1995,GER,2,,"Helmut-Körnig-Halle, Dortmund (GER) (i)",07 FEB 2021,1143
24,4:10.77,,Millie PALADINO,18 OCT 1995,USA,5,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",13 FEB 2021,1141
25,4:10.84,,Mariah KELLY,19 AUG 1991,CAN,6,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",13 FEB 2021,1141
26,4:11.11,,Elena BURKARD,10 FEB 1992,GER,3,,"Helmut-Körnig-Halle, Dortmund (GER) (i)",07 FEB 2021,1139
27,4:11.26,,Alexa EFRAIMSON,20 FEB 1997,USA,7,,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",13 FEB 2021,1138
28,4:11.42,,Sara KUIVISTO,17 AUG 1991,FIN,1,,"Hipposhalli, Jyväskylä (FIN) (i)",20 FEB 2021,1136
29,4:11.48,,Diana MEZULIÁNÍKOVÁ,10 APR 1992,CZE,5h1,,"Arena, Toruń (POL) (i)",05 MAR 2021,1136
30,4:11.55,,Martyna GALANT,26 JAN 1995,POL,3,,"Coque Sport Center, Luxembourg (LUX) (i)",13 FEB 2021,1135
31,4:11.78,,Helen SCHLACHTENHAUFEN,14 MAR 1995,USA,1,,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",31 JAN 2021,1133
32,4:12.11,,Darya BARYSEVICH,06 APR 1990,BLR,1h2,,"Arena, Toruń (POL) (i)",05 MAR 2021,1131
33,4:12.36,,Winnie NANYONDO,23 AUG 1993,UGA,2,,"Europahalle, Karlsruhe (GER) (i)",29 JAN 2021,1129
34,4:12.39,,Anna SHCHAGINA,07 DEC 1991,RUS,2,,"LFK CSKA, Moskva (RUS) (i)",07 FEB 2021,1129
35,4:12.62,,Claire PALOU,26 DEC 2001,FRA,1f1,,"Stadium Miramas Métropole, Miramas (FRA) (i)",21 FEB 2021,1127
36,4:12.79,,Federica DEL BUONO,12 DEC 1994,ITA,6h1,,"Arena, Toruń (POL) (i)",05 MAR 2021,1125
37,4:12.82,,Dina ALEKSANDROVA,09 AUG 1992,RUS,3,,"LFK CSKA, Moskva (RUS) (i)",07 FEB 2021,1125
38,4:12.93,,Siham HILALI,02 MAY 1986,MAR,2,,"Topsporthal Vlaanderen, Gent (BEL) (i)",13 FEB 2021,1124
39,4:12.95,,Marta PEN FREITAS,31 JUL 1993,POR,5h3,,"Arena, Toruń (POL) (i)",05 MAR 2021,1124
40,4:12.97,,Britt UMMELS,24 AUG 1993,NED,3,,"Topsporthal Vlaanderen, Gent (BEL) (i)",13 FEB 2021,1124
41,4:13.30,,Lyubov PAVLENKO,16 SEP 1997,RUS,4,,"LFK CSKA, Moskva (RUS) (i)",07 FEB 2021,1121
42,4:13.66,,Ellie BAKER,03 JUN 1998,GBR,3,,"Sportcity Indoor Track, Manchester (GBR) (i)",21 FEB 2021,1119
43,4:13.69,,Aurore FLEURY,04 DEC 1993,FRA,2f1,,"Stadium Miramas Métropole, Miramas (FRA) (i)",21 FEB 2021,1118
44,4:13.70,,Gaia SABBATINI,10 JUN 1999,ITA,1,,"Palaindoor Ancona, Ancona (ITA) (i)",20 FEB 2021,1118
45,4:13.94,,Alexa LEMITRE,10 APR 1998,FRA,3f1,,"Stadium Miramas Métropole, Miramas (FRA) (i)",21 FEB 2021,1116
46,4:13.98,,Alice FINOT,09 FEB 1991,FRA,1,,"Halle Michel d'Ornano, Mondeville (FRA) (i)",30 JAN 2021,1116
47,4:14.29,,Erin WALLACE,18 MAY 2000,GBR,3,,"Sportcity Indoor Track, Manchester (GBR) (i)",13 FEB 2021,1114
48,4:14.54,,Amy O'DONOGHUE,27 JAN 1994,IRL,4,,"Sportcity Indoor Track, Manchester (GBR) (i)",13 FEB 2021,1112
49,4:14.76,,Dana MECKE,20 SEP 1987,USA,2,,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",31 JAN 2021,1110
50,4:14.80,,Emily LIPARI,19 NOV 1992,USA,3,,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",31 JAN 2021,1110
51,4:14.86,,Vera HOFFMANN,02 NOV 1996,LUX,6,,"Coque Sport Center, Luxembourg (LUX) (i)",13 FEB 2021,1109
52,4:14.88,,Viktória WAGNER-GYÜRKÉS,15 OCT 1992,HUN,1,,"BOK Csarnok, Budapest (HUN) (i)",20 FEB 2021,1109
53,4:14.92,,Klaudia KAZIMIERSKA,03 SEP 2001,POL,1f1,,"Arena, Toruń (POL) (i)",06 FEB 2021,1109
54,4:14.94,,Lenuta Petronela SIMIUC,27 SEP 1994,ROU,6h3,,"Arena, Toruń (POL) (i)",05 MAR 2021,1109
55,4:15.15,,Anna TROPINA,03 NOV 1998,RUS,5,,"LFK CSKA, Moskva (RUS) (i)",07 FEB 2021,1107
56,4:15.23,,Michelle FINN,16 DEC 1989,IRL,1,,"Stade couvert Jesse Owens, Val-de-Reuil (FRA) (i)",14 FEB 2021,1106
57,4:15.44,,Lindsey DE GRANDE,26 APR 1989,BEL,7,,"Coque Sport Center, Luxembourg (LUX) (i)",13 FEB 2021,1105
58,4:15.51,,Klara LUKAN,08 SEP 2000,SLO,2f2,,"Olimpijski center, Novo Mesto (SLO) (i)",06 FEB 2021,1104
58,4:15.51,,Linn NILSSON,15 OCT 1990,SWE,1,,"Friidrottens Hus, Göteborg (SWE) (i)",06 FEB 2021,1104
60,4:15.57,,Vera COUTELLIER,11 SEP 1995,GER,5,,"Topsporthal Vlaanderen, Gent (BEL) (i)",13 FEB 2021,1104
61,4:15.62,,Giulia APRILE,11 OCT 1995,ITA,6,,"Topsporthal Vlaanderen, Gent (BEL) (i)",13 FEB 2021,1103
62,4:15.69,,Marta GARCÍA,01 JAN 1998,ESP,2f1,,"Palau Sant Jordi, Barcelona (ESP) (i)",08 FEB 2021,1103
63,4:15.74,,Svetlana APLACHKINA,28 NOV 1992,RUS,1f2,,"LFK CSKA, Moskva (RUS) (i)",17 FEB 2021,1102
64,4:15.80,,Jip VASTENBURG,21 MAR 1994,NED,5,,"Sportcity Indoor Track, Manchester (GBR) (i)",13 FEB 2021,1102
65,4:15.88,,Meraf BAHTA,24 JUN 1989,SWE,1,,"Atletická hala, Ostrava (CZE) (i)",03 FEB 2021,1101
66,4:16.06,,Sara BENFARES,27 MAY 2001,FRA,4f1,,"Stadium Miramas Métropole, Miramas (FRA) (i)",21 FEB 2021,1100
67,4:16.21,,Lucía RODRÍGUEZ,26 JUL 1998,ESP,3f1,,"Palau Sant Jordi, Barcelona (ESP) (i)",08 FEB 2021,1099
68,4:16.32,,Gréta VARGA,19 DEC 2003,HUN,1f2,,"BOK Csarnok, Budapest (HUN) (i)",30 JAN 2021,1098
69,4:16.41,,Ludovica CAVALLI,20 DEC 2000,ITA,1,,"Palaindoor Ancona, Ancona (ITA) (i)",06 FEB 2021,1097
70,4:16.52,,Svetlana KARAMASHEVA,24 MAY 1988,RUS,1,,"LFK CSKA, Moskva (RUS) (i)",27 JAN 2021,1096
