Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:56.46,,Genzebe DIBABA,08 FEB 1991,ETH,,,"Globe Arena, Stockholm (SWE) (i)",17 FEB 2016,1257
2,4:00.28,,Dawit SEYAUM,27 JUL 1996,ETH,1,,"Boston, MA (USA) (i)",28 FEB 2016,1226
3,4:01.40,,Sifan HASSAN,01 JAN 1993,NED,1,,"Emirates Arena, Glasgow (GBR) (i)",20 FEB 2016,1217
4,4:01.81,,Gudaf TSEGAY,23 JAN 1997,ETH,2,,"Emirates Arena, Glasgow (GBR) (i)",20 FEB 2016,1213
5,4:04.58,,Brenda MARTINEZ,08 SEP 1987,USA,2,,"Reggie Lewis Center, Boston, MA (USA) (i)",14 FEB 2016,1191
6,4:06.11,,Axumawit EMBAYE,18 OCT 1994,ETH,3,,"Emirates Arena, Glasgow (GBR) (i)",20 FEB 2016,1178
7,4:06.75,,Kate GRACE,24 OCT 1988,USA,3,,"Reggie Lewis Center, Boston, MA (USA) (i)",14 FEB 2016,1173
8,4:06.89,,Luiza GEGA,05 NOV 1988,ALB,1,,Istanbul (TUR) (i),27 FEB 2016,1172
9,4:06.93,,Melissa DUNCAN,30 JAN 1990,AUS,4,,"Reggie Lewis Center, Boston, MA (USA) (i)",14 FEB 2016,1172
10,4:07.38,,Renata PLIŚ,05 FEB 1985,POL,1,,Toruń (POL) (i),12 FEB 2016,1168
11,4:08.38,,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,2,,"Messehalle, Karlsruhe (GER) (i)",06 FEB 2016,1160
12,4:08.46,,Nancy CHEPKWEMOI,08 OCT 1993,KEN,1,,Athlone (IRL) (i),17 FEB 2016,1160
13,4:08.66,,Ciara MAGEEAN,12 MAR 1992,IRL,3,,"Messehalle, Karlsruhe (GER) (i)",06 FEB 2016,1158
14,4:08.91,,Gesa Felicitas KRAUSE,03 AUG 1992,GER,4,,"Messehalle, Karlsruhe (GER) (i)",06 FEB 2016,1156
15,4:08.95,,Selina BÜCHEL,26 JUL 1991,SUI,5,,"Messehalle, Karlsruhe (GER) (i)",06 FEB 2016,1156
16,4:09.27,,Rababe ARAFI,12 JAN 1991,MAR,4,,"Emirates Arena, Glasgow (GBR) (i)",20 FEB 2016,1153
17,4:09.41,,Danuta URBANIK,24 DEC 1989,POL,3h2,,"Oregon Convention Center, Portland, OR (USA) (i)",18 MAR 2016,1152
18,4:09.64,,Claudia Mihaela BOBOCEA,11 JUN 1992,ROU,1,,"Kirchberg, Luxembourg (LUX) (i)",30 JAN 2016,1150
19,4:09.69,,Hannah ENGLAND,06 MAR 1987,GBR,5,,"Emirates Arena, Glasgow (GBR) (i)",20 FEB 2016,1150
20,4:09.81,,Anastasiya ALEKSANDROVA,16 FEB 1994,RUS,1f3,,Moskva (RUS) (i),25 FEB 2016,1149
21,4:09.97,,Cory Ann MCGEE,29 MAY 1992,USA,2,,"Portland, OR (USA) (i)",12 MAR 2016,1148
22,4:10.42,,Amanda ECCLESTON,18 JUN 1990,USA,3,,"Portland, OR (USA) (i)",12 MAR 2016,1144
23,4:10.45,,Violah CHEPTOO,01 MAR 1989,KEN,8,,"Oregon Convention Center, Portland, OR (USA) (i)",19 MAR 2016,1144
24,4:10.68,,Maureen KOSTER,03 JUL 1992,NED,7,,"Messehalle, Karlsruhe (GER) (i)",06 FEB 2016,1142
25,4:10.77,,Alison LEONARD,17 MAR 1990,GBR,6,,"Emirates Arena, Glasgow (GBR) (i)",20 FEB 2016,1141
26,4:11.02,,Aleksandra GULYAYEVA,30 APR 1994,RUS,1,,Moskva (RUS) (i),14 FEB 2016,1139
27,4:11.07,,Rose-Anne GALLIGAN,09 DEC 1987,IRL,3,,Athlone (IRL) (i),17 FEB 2016,1139
28,4:11.28,,Kristina MÄKI,22 SEP 1991,CZE,7h1,,"Oregon Convention Center, Portland, OR (USA) (i)",18 MAR 2016,1137
29,4:11.46,,Gabriela STAFFORD,13 SEP 1995,CAN,5h2,,"Oregon Convention Center, Portland, OR (USA) (i)",18 MAR 2016,1136
30,4:11.56,,Heather KAMPF,19 JAN 1987,USA,4,,"Portland, OR (USA) (i)",12 MAR 2016,1135
31,4:11.59,,Ashley HIGGINSON,17 MAR 1989,USA,f6,,"New York, NY (USA) (i)",05 FEB 2016,1135
32,4:11.68,,Sarah LAHTI,18 FEB 1995,SWE,8h1,,"Oregon Convention Center, Portland, OR (USA) (i)",18 MAR 2016,1134
33,4:11.76,,Erin DONOHUE,08 MAY 1983,USA,f6,,"New York, NY (USA) (i)",05 FEB 2016,1134
34,4:12.06,,Alexa EFRAIMSON,20 FEB 1997,USA,7,,"Reggie Lewis Center, Boston, MA (USA) (i)",14 FEB 2016,1131
35,4:12.14,,Besu SADO,12 JAN 1996,ETH,1,,Sabadell (ESP) (i),19 FEB 2016,1131
36,4:12.68,,Yekaterina SOKOLOVA,16 DEC 1995,RUS,2f3,,Volgograd (RUS) (i),03 MAR 2016,1126
37,4:12.72,,Olga VOVK,13 FEB 1993,RUS,2,,Moskva (RUS) (i),14 FEB 2016,1126
38,4:13.04,,Sandra ERIKSSON,04 JUN 1989,FIN,,,"Globe Arena, Stockholm (SWE) (i)",17 FEB 2016,1124
39,4:13.11,,Sarah INGLIS,28 AUG 1991,GBR,1,,Glasgow (GBR) (i),30 JAN 2016,1123
40,4:13.16,,Katie MACKEY,12 NOV 1987,USA,5,,"Portland, OR (USA) (i)",12 MAR 2016,1123
41,4:13.46,,Mary CAIN,03 MAY 1996,USA,6,,Athlone (IRL) (i),17 FEB 2016,1120
42,4:13.48,,Kokeb TESFAYE,05 MAY 1997,ETH,2,,Sabadell (ESP) (i),19 FEB 2016,1120
43,4:13.54,,Dalila ABDULKADIR,27 JUN 1998,BRN,4,,Sabadell (ESP) (i),19 FEB 2016,1120
44,4:13.65,,Sofia ENNAOUI,30 AUG 1995,POL,,,"Globe Arena, Stockholm (SWE) (i)",17 FEB 2016,1119
45,4:13.68,,Josephine MOULTRIE,19 NOV 1990,GBR,2,,Glasgow (GBR) (i),30 JAN 2016,1119
46,4:13.80,,Linn NILSSON,15 OCT 1990,SWE,,,"Globe Arena, Stockholm (SWE) (i)",17 FEB 2016,1118
46,4:13.80,,Silvia DANEKOVA,07 FEB 1983,BUL,2,,Istanbul (TUR) (i),27 FEB 2016,1118
48,4:13.87,,Darya BARYSEVICH,06 APR 1990,BLR,1,,Mogilyov (BLR) (i),20 FEB 2016,1117
49,4:14.25,,Malika AKKAOUI,25 DEC 1987,MAR,1,,Gent (BEL) (i),13 FEB 2016,1114
50,4:14.47,,Feyne GEMEDA,28 JUN 1992,ETH,2,,Gent (BEL) (i),13 FEB 2016,1112
51,4:14.61,,Dina ALEKSANDROVA,09 AUG 1992,RUS,4,,Moskva (RUS) (i),14 FEB 2016,1111
52,4:14.87,,Treniere MOSER,27 OCT 1981,USA,7,,"Portland, OR (USA) (i)",12 MAR 2016,1109
53,4:15.14,,Claire TARPLEE,22 SEP 1988,IRL,7,,Athlone (IRL) (i),17 FEB 2016,1107
54,4:15.56,,Solange Andreia PEREIRA,16 DEC 1989,ESP,5,,Sabadell (ESP) (i),19 FEB 2016,1104
55,4:15.67,,Diana SUJEW,02 NOV 1990,GER,8,,"Messehalle, Karlsruhe (GER) (i)",06 FEB 2016,1103
56,4:15.69,,Natalija PILIUŠINA,22 OCT 1990,LTU,1f1,,"Portland, OR (USA) (i)",05 FEB 2016,1103
57,4:15.82,,Sarah MCDONALD,02 AUG 1993,GBR,1,,Sheffield (GBR) (i),21 FEB 2016,1102
58,4:15.88,,Morgan UCENY,10 MAR 1985,USA,8,,"Reggie Lewis Center, Boston, MA (USA) (i)",14 FEB 2016,1101
59,4:15.89,,Denise KREBS,27 JUN 1987,GER,8,,Athlone (IRL) (i),17 FEB 2016,1101
60,4:16.02,,Marta ZENONI,09 MAR 1999,ITA,1f1,,Padova (ITA) (i),17 JAN 2016,1100
