Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
1,3:57.45,Genzebe DIBABA,08 FEB 1991,ETH,1,,"Messehalle, Karlsruhe (GER)",03 FEB 2018,1249
2,4:02.21,Beatrice CHEPKOECH,06 JUL 1991,KEN,1,,"Emirates Arena, Glasgow (GBR)",25 FEB 2018,1210
3,4:02.43,Genzebe DIBABA,08 FEB 1991,ETH,1,,"Gallur, Madrid (ESP)",08 FEB 2018,1208
4,4:04.00,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,2,,"Messehalle, Karlsruhe (GER)",03 FEB 2018,1195
5,4:04.21,Beatrice CHEPKOECH,06 JUL 1991,KEN,1,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",06 FEB 2018,1194
6,4:04.38,Dawit SEYAUM,27 JUL 1996,ETH,1,,"Reggie Lewis Center, Boston, MA (USA)",10 FEB 2018,1192
7,4:04.72,Konstanze KLOSTERHALFEN,18 FEB 1997,GER,2,,"Gallur, Madrid (ESP)",08 FEB 2018,1190
8,4:04.76,Rababe ARAFI,12 JAN 1991,MAR,1,,"Arena, Toruń (POL)",15 FEB 2018,1189
9,4:04.89,Meraf BAHTA,24 JUN 1989,SWE,2,,"Arena, Toruń (POL)",15 FEB 2018,1188
10,4:04.95,Aisha PRAUGHT-LEER,14 DEC 1989,JAM,2,,"Reggie Lewis Center, Boston, MA (USA)",10 FEB 2018,1188
11,4:05.04,Hellen OBIRI,13 DEC 1989,KEN,3,,"Arena, Toruń (POL)",15 FEB 2018,1187
12,4:05.27,Genzebe DIBABA,08 FEB 1991,ETH,1,,"Arena Birmingham, Birmingham (GBR)",03 MAR 2018,1185
13,4:05.36,Alemaz SAMUEL,05 JUL 1999,ETH,4,,"Arena, Toruń (POL)",15 FEB 2018,1184
14,4:05.37,Laura MUIR,09 MAY 1993,GBR,1,,Glasgow (GBR),10 FEB 2018,1184
15,4:05.46,Sifan HASSAN,01 JAN 1993,NED,1h3,,"Arena Birmingham, Birmingham (GBR)",02 MAR 2018,1184
16,4:05.51,Habitam ALEMU,09 JUL 1997,ETH,5,,"Arena, Toruń (POL)",15 FEB 2018,1183
17,4:05.64,Axumawit EMBAYE,18 OCT 1994,ETH,6,,"Arena, Toruń (POL)",15 FEB 2018,1182
18,4:05.81,Winny CHEBET,20 DEC 1990,KEN,2h3,,"Arena Birmingham, Birmingham (GBR)",02 MAR 2018,1181
19,4:05.91,Gudaf TSEGAY,23 JUN 1997,ETH,3,,"Reggie Lewis Center, Boston, MA (USA)",10 FEB 2018,1180
20,4:06.12,Rababe ARAFI,12 JAN 1991,MAR,3h3,,"Arena Birmingham, Birmingham (GBR)",02 MAR 2018,1178
21,4:06.21,Shelby HOULIHAN,08 FEB 1993,USA,4h3,,"Arena Birmingham, Birmingham (GBR)",02 MAR 2018,1178
22,4:06.23,Laura MUIR,09 MAY 1993,GBR,2,,"Arena Birmingham, Birmingham (GBR)",03 MAR 2018,1178
23,4:06.25,Genzebe DIBABA,08 FEB 1991,ETH,1h1,,"Arena Birmingham, Birmingham (GBR)",02 MAR 2018,1177
24,4:06.35,Angelika CICHOCKA,15 MAR 1988,POL,2,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",06 FEB 2018,1177
25,4:06.54,Laura MUIR,09 MAY 1993,GBR,2h1,,"Arena Birmingham, Birmingham (GBR)",02 MAR 2018,1175
26,4:07.06,Axumawit EMBAYE,18 OCT 1994,ETH,2,,"Emirates Arena, Glasgow (GBR)",25 FEB 2018,1171
27,4:07.23,Rababe ARAFI,12 JAN 1991,MAR,1,,Liévin (FRA),13 FEB 2018,1169
28,4:07.25,Dominique SCOTT,24 JUN 1992,RSA,4,,"Reggie Lewis Center, Boston, MA (USA)",10 FEB 2018,1169
29,4:07.26,Sifan HASSAN,01 JAN 1993,NED,3,,"Arena Birmingham, Birmingham (GBR)",03 MAR 2018,1169
30,4:07.40,Axumawit EMBAYE,18 OCT 1994,ETH,2,,Liévin (FRA),13 FEB 2018,1168
31,4:07.51,Aisha PRAUGHT-LEER,14 DEC 1989,JAM,3h1,,"Arena Birmingham, Birmingham (GBR)",02 MAR 2018,1167
32,4:07.62,Sarah MCDONALD,02 AUG 1993,GBR,5,,"Reggie Lewis Center, Boston, MA (USA)",10 FEB 2018,1166
33,4:07.71,Linn NILSSON,15 OCT 1990,SWE,7,,"Arena, Toruń (POL)",15 FEB 2018,1166
34,4:07.86,Winny CHEBET,20 DEC 1990,KEN,3,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",06 FEB 2018,1164
35,4:08.07,Eilish MCCOLGAN,25 NOV 1990,GBR,3,,"Gallur, Madrid (ESP)",08 FEB 2018,1163
36,4:08.33,Beatrice CHEPKOECH,06 JUL 1991,KEN,3,,"Messehalle, Karlsruhe (GER)",03 FEB 2018,1161
36,4:08.33,Diana SUJEW,02 NOV 1990,GER,4,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",06 FEB 2018,1161
36,4:08.33,Winny CHEBET,20 DEC 1990,KEN,3,,"Emirates Arena, Glasgow (GBR)",25 FEB 2018,1161
39,4:08.47,Rababe ARAFI,12 JAN 1991,MAR,4,,"Gallur, Madrid (ESP)",08 FEB 2018,1160
40,4:08.54,Angelika CICHOCKA,15 MAR 1988,POL,4,,"Emirates Arena, Glasgow (GBR)",25 FEB 2018,1159
41,4:08.68,Alemaz SAMUEL,05 JUL 1999,ETH,1f1,,Gent (BEL),10 FEB 2018,1158
42,4:08.70,Sofia ENNAOUI,30 AUG 1995,POL,8,,"Arena, Toruń (POL)",15 FEB 2018,1158
43,4:08.81,Axumawit EMBAYE,18 OCT 1994,ETH,5,,"Gallur, Madrid (ESP)",08 FEB 2018,1157
44,4:08.84,Cory Ann MCGEE,29 MAY 1992,USA,6,,"Reggie Lewis Center, Boston, MA (USA)",10 FEB 2018,1157
45,4:09.00,Sarah MCDONALD,02 AUG 1993,GBR,5,,"Emirates Arena, Glasgow (GBR)",25 FEB 2018,1155
46,4:09.04,Diana SUJEW,02 NOV 1990,GER,7,,"Reggie Lewis Center, Boston, MA (USA)",10 FEB 2018,1155
47,4:09.12,Beatrice CHEPKOECH,06 JUL 1991,KEN,1h2,,"Arena Birmingham, Birmingham (GBR)",02 MAR 2018,1154
48,4:09.15,Angelika CICHOCKA,15 MAR 1988,POL,6,,"Gallur, Madrid (ESP)",08 FEB 2018,1154
49,4:09.24,Marta PÉREZ,19 APR 1993,ESP,7,,"Gallur, Madrid (ESP)",08 FEB 2018,1153
50,4:09.25,Yelena KOROBKINA,25 NOV 1990,RUS,1,,Moskva (RUS),04 FEB 2018,1153
51,4:09.31,Malika AKKAOUI,25 DEC 1987,MAR,9,,"Arena, Toruń (POL)",15 FEB 2018,1153
51,4:09.31,Colleen QUIGLEY,20 NOV 1992,USA,2h2,,"Arena Birmingham, Birmingham (GBR)",02 MAR 2018,1153
53,4:09.42,Kate VAN BUSKIRK,09 JUN 1987,CAN,3h2,,"Arena Birmingham, Birmingham (GBR)",02 MAR 2018,1152
54,4:09.45,Winny CHEBET,20 DEC 1990,KEN,4,,"Messehalle, Karlsruhe (GER)",03 FEB 2018,1152
55,4:09.47,Ciara MAGEEAN,12 MAR 1992,IRL,8,,"Reggie Lewis Center, Boston, MA (USA)",10 FEB 2018,1152
56,4:09.48,Aleksandra GULYAYEVA,30 APR 1994,RUS,2,,Moskva (RUS),04 FEB 2018,1152
57,4:09.49,Aleksandra GULYAYEVA,30 APR 1994,RUS,1f3,,Moskva (RUS),14 FEB 2018,1152
58,4:09.54,Aníta HINRIKSDÓTTIR,13 JAN 1996,ISL,5,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",06 FEB 2018,1151
59,4:09.58,Angelika CICHOCKA,15 MAR 1988,POL,5,,"Messehalle, Karlsruhe (GER)",03 FEB 2018,1151
60,4:09.80,Dominique SCOTT,24 JUN 1992,RSA,4h2,,"Arena Birmingham, Birmingham (GBR)",02 MAR 2018,1149
61,4:09.90,Marta PÉREZ,19 APR 1993,ESP,4h1,,"Arena Birmingham, Birmingham (GBR)",02 MAR 2018,1148
62,4:09.94,Gabriela STAFFORD,13 SEP 1995,CAN,5h1,,"Arena Birmingham, Birmingham (GBR)",02 MAR 2018,1148
63,4:09.99,Nelly JEPKOSGEI,14 JUL 1991,BRN,3,,Liévin (FRA),13 FEB 2018,1148
64,4:10.05,Stacey SMITH,24 FEB 1990,GBR,6,,"Emirates Arena, Glasgow (GBR)",25 FEB 2018,1147
65,4:10.09,Katie SNOWDEN,09 MAR 1994,GBR,2f1,,Gent (BEL),10 FEB 2018,1147
66,4:10.12,Hanna KLEIN,06 APR 1993,GER,6,,"Messehalle, Karlsruhe (GER)",03 FEB 2018,1147
67,4:10.14,Josephine Chelangat KIPLANGAT,10 OCT 1998,KEN,6,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",06 FEB 2018,1146
68,4:10.20,Dawit SEYAUM,27 JUL 1996,ETH,5h3,,"Arena Birmingham, Birmingham (GBR)",02 MAR 2018,1146
69,4:10.36,Simona VRZALOVÁ,07 APR 1988,CZE,10,,"Arena, Toruń (POL)",15 FEB 2018,1145
69,4:10.36,Luiza GEGA,05 NOV 1988,ALB,1,,Istanbul (TUR),18 FEB 2018,1145
69,4:10.36,Linn NILSSON,15 OCT 1990,SWE,6h3,,"Arena Birmingham, Birmingham (GBR)",02 MAR 2018,1145
72,4:10.37,Claudia Mihaela BOBOCEA,11 JUN 1992,ROU,7,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",06 FEB 2018,1145
73,4:10.44,Sofia ENNAOUI,30 AUG 1995,POL,7,,"Emirates Arena, Glasgow (GBR)",25 FEB 2018,1144
74,4:10.52,Zoe BUCKMAN,21 DEC 1988,AUS,8,,"Emirates Arena, Glasgow (GBR)",25 FEB 2018,1143
75,4:10.63,Sofia ENNAOUI,30 AUG 1995,POL,1,,Athlone (IRL),21 FEB 2018,1142
76,4:10.64,Josephine Chelangat KIPLANGAT,10 OCT 1998,KEN,4,,Liévin (FRA),13 FEB 2018,1142
76,4:10.64,Diana SUJEW,02 NOV 1990,GER,6h1,,"Arena Birmingham, Birmingham (GBR)",02 MAR 2018,1142
78,4:10.65,Luiza GEGA,05 NOV 1988,ALB,7h1,,"Arena Birmingham, Birmingham (GBR)",02 MAR 2018,1142
79,4:10.85,Gesa Felicitas KRAUSE,03 AUG 1992,GER,9,,"Emirates Arena, Glasgow (GBR)",25 FEB 2018,1141
80,4:11.15,Yelena KOROBKINA,25 NOV 1990,RUS,2f3,,Moskva (RUS),14 FEB 2018,1138
81,4:11.25,Hannah ENGLAND,06 MAR 1987,GBR,9,,"Reggie Lewis Center, Boston, MA (USA)",10 FEB 2018,1138
82,4:11.57,Adanech ANBESA,23 JAN 1998,ETH,5,,Liévin (FRA),13 FEB 2018,1135
83,4:11.66,Darya BARYSEVICH,06 APR 1990,BLR,2,,Istanbul (TUR),18 FEB 2018,1134
84,4:11.71,Gesa Felicitas KRAUSE,03 AUG 1992,GER,2,,Athlone (IRL),21 FEB 2018,1134
85,4:11.81,Ciara MAGEEAN,12 MAR 1992,IRL,7h3,,"Arena Birmingham, Birmingham (GBR)",02 MAR 2018,1133
86,4:11.93,Shelby HOULIHAN,08 FEB 1993,USA,4,,"Arena Birmingham, Birmingham (GBR)",03 MAR 2018,1132
87,4:11.97,Darya BARYSEVICH,06 APR 1990,BLR,6,,Liévin (FRA),13 FEB 2018,1132
88,4:12.02,Marina POSPELOVA,23 JUL 1990,RUS,3f3,,Moskva (RUS),14 FEB 2018,1132
89,4:12.03,Zoe BUCKMAN,21 DEC 1988,AUS,3,,Athlone (IRL),21 FEB 2018,1131
90,4:12.08,Winny CHEBET,20 DEC 1990,KEN,5,,"Arena Birmingham, Birmingham (GBR)",03 MAR 2018,1131
91,4:12.11,Gesa Felicitas KRAUSE,03 AUG 1992,GER,7,,Liévin (FRA),13 FEB 2018,1131
91,4:12.11,Hanna KLEIN,06 APR 1993,GER,5h2,,"Arena Birmingham, Birmingham (GBR)",02 MAR 2018,1131
93,4:12.20,Katie SNOWDEN,09 MAR 1994,GBR,10,,"Emirates Arena, Glasgow (GBR)",25 FEB 2018,1130
94,4:12.33,Solange Andreia PEREIRA,16 DEC 1989,ESP,8,,Liévin (FRA),13 FEB 2018,1129
95,4:12.34,Sofia ENNAOUI,30 AUG 1995,POL,1,,Toruń (POL),17 FEB 2018,1129
96,4:12.45,Marta PÉREZ,19 APR 1993,ESP,1,,Valencia (ESP),27 JAN 2018,1128
97,4:12.47,Anzhelika SHEVCHENKO,29 OCT 1987,UKR,3,,Moskva (RUS),04 FEB 2018,1128
98,4:12.51,Nelly JEPKOSGEI,14 JUL 1991,BRN,8,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",06 FEB 2018,1128
99,4:12.61,Linn NILSSON,15 OCT 1990,SWE,1,,Uppsala (SWE),11 FEB 2018,1127
100,4:12.86,Aisha PRAUGHT-LEER,14 DEC 1989,JAM,6,,"Arena Birmingham, Birmingham (GBR)",03 MAR 2018,1125
101,4:12.92,Malika AKKAOUI,25 DEC 1987,MAR,9,,Liévin (FRA),13 FEB 2018,1124
102,4:13.01,Solange Andreia PEREIRA,16 DEC 1989,ESP,8,,"Gallur, Madrid (ESP)",08 FEB 2018,1124
103,4:13.02,Josephine Chelangat KIPLANGAT,10 OCT 1998,KEN,1,,"Kirchberg, Luxembourg (LUX)",03 FEB 2018,1124
104,4:13.07,Simona VRZALOVÁ,07 APR 1988,CZE,9,,"Gallur, Madrid (ESP)",08 FEB 2018,1123
104,4:13.07,Shelby HOULIHAN,08 FEB 1993,USA,1,,"Albuquerque, NM (USA)",18 FEB 2018,1123
106,4:13.09,Stephanie TWELL,17 AUG 1989,GBR,11,,"Emirates Arena, Glasgow (GBR)",25 FEB 2018,1123
107,4:13.21,Colleen QUIGLEY,20 NOV 1992,USA,2,,"Albuquerque, NM (USA)",18 FEB 2018,1122
108,4:13.32,Eilish MCCOLGAN,25 NOV 1990,GBR,6h2,,"Arena Birmingham, Birmingham (GBR)",02 MAR 2018,1121
109,4:13.35,Sanne VERSTEGEN-WOLTERS,10 NOV 1985,NED,10,,Liévin (FRA),13 FEB 2018,1121
110,4:13.46,Jemma REEKIE,06 MAR 1998,GBR,12,,"Emirates Arena, Glasgow (GBR)",25 FEB 2018,1120
111,4:13.59,Beatrice CHEPKOECH,06 JUL 1991,KEN,7,,"Arena Birmingham, Birmingham (GBR)",03 MAR 2018,1119
112,4:13.60,Shannon OSIKA,15 JUN 1993,USA,3,,"Albuquerque, NM (USA)",18 FEB 2018,1119
113,4:13.68,Stacey SMITH,24 FEB 1990,GBR,1,,Sheffield (GBR),07 JAN 2018,1119
114,4:13.78,Margherita MAGNANI,26 FEB 1987,ITA,11,,Liévin (FRA),13 FEB 2018,1118
115,4:13.94,Eilish MCCOLGAN,25 NOV 1990,GBR,1,,Birmingham (GBR),18 FEB 2018,1116
116,4:13.96,Sara VAUGHN,16 MAY 1986,USA,4,,"Albuquerque, NM (USA)",18 FEB 2018,1116
117,4:14.11,Simona VRZALOVÁ,07 APR 1988,CZE,8h1,,"Arena Birmingham, Birmingham (GBR)",02 MAR 2018,1115
118,4:14.34,Caterina GRANZ,14 MAR 1994,GER,3f1,,Gent (BEL),10 FEB 2018,1113
119,4:14.41,Dina ALEKSANDROVA,09 AUG 1992,RUS,4f3,,Moskva (RUS),14 FEB 2018,1113
120,4:14.54,Emma MITCHELL,02 SEP 1993,IRL,4,,Athlone (IRL),21 FEB 2018,1112
121,4:14.58,Darya BARYSEVICH,06 APR 1990,BLR,1,,Mogilyov (BLR),16 FEB 2018,1111
122,4:14.62,Natalia EVANGELIDOU,10 MAR 1991,CYP,5,,Athlone (IRL),21 FEB 2018,1111
123,4:14.69,Ophélie CLAUDE-BOXBERGER,18 OCT 1988,FRA,12,,Liévin (FRA),13 FEB 2018,1111
124,4:14.81,Yelena MURASHOVA,14 DEC 1987,RUS,5f3,,Moskva (RUS),14 FEB 2018,1110
125,4:14.94,Rababe ARAFI,12 JAN 1991,MAR,8,,"Arena Birmingham, Birmingham (GBR)",03 MAR 2018,1109
126,4:15.03,Ophélie CLAUDE-BOXBERGER,18 OCT 1988,FRA,6,,Athlone (IRL),21 FEB 2018,1108
127,4:15.07,Anzhelika SHEVCHENKO,29 OCT 1987,UKR,1,,St. Petersburg (RUS),04 JAN 2018,1108
128,4:15.09,Malika AKKAOUI,25 DEC 1987,MAR,7h2,,"Arena Birmingham, Birmingham (GBR)",02 MAR 2018,1108
129,4:15.15,Ophélie CLAUDE-BOXBERGER,18 OCT 1988,FRA,4f1,,Gent (BEL),10 FEB 2018,1107
130,4:15.31,Asli ARIK,01 FEB 1995,TUR,3,,Istanbul (TUR),18 FEB 2018,1106
131,4:15.38,Cory Ann MCGEE,29 MAY 1992,USA,5,,"Albuquerque, NM (USA)",18 FEB 2018,1105
132,4:15.39,Vera VASILYEVA,22 JUN 1994,RUS,1f2,,Moskva (RUS),14 FEB 2018,1105
133,4:15.57,Alexa EFRAIMSON,20 FEB 1997,USA,6,,"Albuquerque, NM (USA)",18 FEB 2018,1104
134,4:15.61,Selina BÜCHEL,26 JUL 1991,SUI,7,,"Messehalle, Karlsruhe (GER)",03 FEB 2018,1103
135,4:15.63,Sofia ENNAOUI,30 AUG 1995,POL,9,,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER)",06 FEB 2018,1103
136,4:15.68,Katie SNOWDEN,09 MAR 1994,GBR,2,,Birmingham (GBR),18 FEB 2018,1103
137,4:15.69,Jemma REEKIE,06 MAR 1998,GBR,1,,Glasgow (GBR),28 JAN 2018,1103
138,4:15.73,Muriel CONEO PAREDES,15 MAR 1987,COL,4,,Istanbul (TUR),18 FEB 2018,1103
138,4:15.73,Aníta HINRIKSDÓTTIR,13 JAN 1996,ISL,8h3,,"Arena Birmingham, Birmingham (GBR)",02 MAR 2018,1103
140,4:15.81,Claire PERRAUX,06 OCT 1987,FRA,2,,"Kirchberg, Luxembourg (LUX)",03 FEB 2018,1102
141,4:15.83,Charline MATHIAS,23 MAY 1992,LUX,3,,"Kirchberg, Luxembourg (LUX)",03 FEB 2018,1102
142,4:15.97,Colleen QUIGLEY,20 NOV 1992,USA,9,,"Arena Birmingham, Birmingham (GBR)",03 MAR 2018,1101
143,4:16.00,Stacey SMITH,24 FEB 1990,GBR,3,,Birmingham (GBR),18 FEB 2018,1100
144,4:16.02,Ophélie CLAUDE-BOXBERGER,18 OCT 1988,FRA,8,,"Messehalle, Karlsruhe (GER)",03 FEB 2018,1100
145,4:16.03,Sarah HEALY,13 FEB 2001,IRL,1f1,,Abbotstown (IRL),04 FEB 2018,1100
146,4:16.25,Kelly NEELY,17 JUN 1978,IRL,7,,Athlone (IRL),21 FEB 2018,1099
147,4:16.33,Diana MEZULIÁNÍKOVÁ,10 APR 1992,CZE,4,,"Kirchberg, Luxembourg (LUX)",03 FEB 2018,1098
148,4:16.35,Özlem KAYA ALICI,20 APR 1990,TUR,5,,Istanbul (TUR),18 FEB 2018,1098
149,4:16.50,Simona VRZALOVÁ,07 APR 1988,CZE,1,,Ostrava (CZE),20 JAN 2018,1097
150,4:16.53,Emma MITCHELL,02 SEP 1993,IRL,1,,Abbotstown (IRL),18 FEB 2018,1096
151,4:16.71,Rachel SCHNEIDER,18 JUL 1991,USA,7,,"Albuquerque, NM (USA)",18 FEB 2018,1095
152,4:16.96,Hannah ENGLAND,06 MAR 1987,GBR,2,,Sheffield (GBR),07 JAN 2018,1093
153,4:17.11,Margherita MAGNANI,26 FEB 1987,ITA,1f2,,Ancona (ITA),17 FEB 2018,1092
154,4:17.27,Asli ARIK,01 FEB 1995,TUR,1f2,,Istanbul (TUR),03 FEB 2018,1091
155,4:17.32,Tatyana VINOGRADOVA,09 DEC 1988,RUS,2f2,,Moskva (RUS),14 FEB 2018,1090
