Rank,Mark,Competitor,DOB,Nat,Pos,,Venue,Date,ResultScore
19,4:09.77,Holly ARCHER,07 NOV 1993,GBR,1h1,,"Arena, Toruń (POL)",05 MAR 2021,1149
20,4:09.82,Nikki HILTZ,23 OCT 1994,USA,4,,"Ocean Breeze Athl. Complex, New York, NY (USA)",13 FEB 2021,1149
21,4:09.92,Gesa Felicitas KRAUSE,03 AUG 1992,GER,2h1,,"Arena, Toruń (POL)",05 MAR 2021,1148
22,4:09.94,Águeda MARQUÉS,19 MAR 1999,ESP,2h3,,"Arena, Toruń (POL)",05 MAR 2021,1148
23,4:10.03,Holly ARCHER,07 NOV 1993,GBR,1,,"Sportcity Indoor Track, Manchester (GBR)",13 FEB 2021,1147
24,4:10.08,Maruša MIŠMAŠ ZRIMŠEK,24 OCT 1994,SLO,1f2,,"Olimpijski center, Novo Mesto (SLO)",06 FEB 2021,1147
25,4:10.33,Caterina GRANZ,14 MAR 1994,GER,1,,"Helmut-Körnig-Halle, Dortmund (GER)",07 FEB 2021,1145
26,4:10.34,Marta PÉREZ,19 APR 1993,ESP,2,,"Gallur, Madrid (ESP)",24 FEB 2021,1145
27,4:10.43,Katie SNOWDEN,09 MAR 1994,GBR,2,,"Sportcity Indoor Track, Manchester (GBR)",13 FEB 2021,1144
28,4:10.49,Elise VANDERELST,27 JAN 1998,BEL,3h1,,"Arena, Toruń (POL)",05 MAR 2021,1144
29,4:10.56,Katharina TROST,28 JUN 1995,GER,2,,"Helmut-Körnig-Halle, Dortmund (GER)",07 FEB 2021,1143
30,4:10.70,Katie SNOWDEN,09 MAR 1994,GBR,3h3,,"Arena, Toruń (POL)",05 MAR 2021,1142
31,4:10.77,Millie PALADINO,18 OCT 1995,USA,5,,"Ocean Breeze Athl. Complex, New York, NY (USA)",13 FEB 2021,1141
32,4:10.84,Mariah KELLY,19 AUG 1991,CAN,6,,"Ocean Breeze Athl. Complex, New York, NY (USA)",13 FEB 2021,1141
33,4:11.11,Elena BURKARD,10 FEB 1992,GER,3,,"Helmut-Körnig-Halle, Dortmund (GER)",07 FEB 2021,1139
34,4:11.14,Elise VANDERELST,27 JAN 1998,BEL,1,,"Topsporthal Vlaanderen, Gent (BEL)",13 FEB 2021,1138
35,4:11.26,Alexa EFRAIMSON,20 FEB 1997,USA,7,,"Ocean Breeze Athl. Complex, New York, NY (USA)",13 FEB 2021,1138
36,4:11.27,Marta PÉREZ,19 APR 1993,ESP,4h1,,"Arena, Toruń (POL)",05 MAR 2021,1137
37,4:11.42,Sara KUIVISTO,17 AUG 1991,FIN,1,,"Hipposhalli, Jyväskylä (FIN)",20 FEB 2021,1136
38,4:11.48,Diana MEZULIÁNÍKOVÁ,10 APR 1992,CZE,5h1,,"Arena, Toruń (POL)",05 MAR 2021,1136
39,4:11.55,Martyna GALANT,26 JAN 1995,POL,3,,"Coque Sport Center, Kirchberg, Luxembourg (LUX)",13 FEB 2021,1135
40,4:11.68,Gesa Felicitas KRAUSE,03 AUG 1992,GER,4,,"Coque Sport Center, Kirchberg, Luxembourg (LUX)",13 FEB 2021,1134
41,4:11.78,Helen SCHLACHTENHAUFEN,14 MAR 1995,USA,1,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",31 JAN 2021,1133
42,4:11.87,Edinah JEBITOK,10 NOV 2001,KEN,7,,"Arena Stade Couvert, Liévin (FRA)",09 FEB 2021,1133
43,4:11.92,Sara KUIVISTO,17 AUG 1991,FIN,1,,"Liikuntamylly, Helsinki (FIN)",31 JAN 2021,1132
44,4:12.02,Katharina TROST,28 JUN 1995,GER,1,,"Europahalle, Karlsruhe (GER)",29 JAN 2021,1132
44,4:12.02,Gesa Felicitas KRAUSE,03 AUG 1992,GER,3,,"Gallur, Madrid (ESP)",24 FEB 2021,1132
46,4:12.08,Martyna GALANT,26 JAN 1995,POL,4h3,,"Arena, Toruń (POL)",05 MAR 2021,1131
47,4:12.11,Darya BARYSEVICH,06 APR 1990,BLR,1h2,,"Arena, Toruń (POL)",05 MAR 2021,1131
48,4:12.36,Winnie NANYONDO,23 AUG 1993,UGA,2,,"Europahalle, Karlsruhe (GER)",29 JAN 2021,1129
49,4:12.39,Anna SHCHAGINA,07 DEC 1991,RUS,2,,"LFK CSKA, Moskva (RUS)",07 FEB 2021,1129
49,4:12.39,Esther GUERRERO,07 FEB 1990,ESP,2h2,,"Arena, Toruń (POL)",05 MAR 2021,1129
51,4:12.62,Caterina GRANZ,14 MAR 1994,GER,3,,"Europahalle, Karlsruhe (GER)",29 JAN 2021,1127
51,4:12.62,Claire PALOU,26 DEC 2001,FRA,1f1,,"Stadium Miramas Métropole, Miramas (FRA)",21 FEB 2021,1127
53,4:12.79,Federica DEL BUONO,12 DEC 1994,ITA,6h1,,"Arena, Toruń (POL)",05 MAR 2021,1125
54,4:12.81,Esther GUERRERO,07 FEB 1990,ESP,4,,"Europahalle, Karlsruhe (GER)",29 JAN 2021,1125
55,4:12.82,Dina ALEKSANDROVA,09 AUG 1992,RUS,3,,"LFK CSKA, Moskva (RUS)",07 FEB 2021,1125
56,4:12.84,Gesa Felicitas KRAUSE,03 AUG 1992,GER,1,,"Helmut-Körnig-Halle, Dortmund (GER)",21 FEB 2021,1125
57,4:12.93,Siham HILALI,02 MAY 1986,MAR,2,,"Topsporthal Vlaanderen, Gent (BEL)",13 FEB 2021,1124
58,4:12.95,Marta PEN FREITAS,31 JUL 1993,POR,5h3,,"Arena, Toruń (POL)",05 MAR 2021,1124
59,4:12.97,Britt UMMELS,24 AUG 1993,NED,3,,"Topsporthal Vlaanderen, Gent (BEL)",13 FEB 2021,1124
60,4:13.02,Holly ARCHER,07 NOV 1993,GBR,1,,"Sportcity Indoor Track, Manchester (GBR)",21 FEB 2021,1124
61,4:13.16,Katie SNOWDEN,09 MAR 1994,GBR,2,,"Sportcity Indoor Track, Manchester (GBR)",21 FEB 2021,1123
62,4:13.26,Caterina GRANZ,14 MAR 1994,GER,2,,"Helmut-Körnig-Halle, Dortmund (GER)",21 FEB 2021,1122
63,4:13.30,Lyubov PAVLENKO,16 SEP 1997,RUS,4,,"LFK CSKA, Moskva (RUS)",07 FEB 2021,1121
64,4:13.44,Federica DEL BUONO,12 DEC 1994,ITA,4,,"Gallur, Madrid (ESP)",24 FEB 2021,1120
65,4:13.48,Katharina TROST,28 JUN 1995,GER,3,,"Helmut-Körnig-Halle, Dortmund (GER)",21 FEB 2021,1120
66,4:13.53,Caterina GRANZ,14 MAR 1994,GER,3h2,,"Arena, Toruń (POL)",05 MAR 2021,1120
67,4:13.66,Ellie BAKER,03 JUN 1998,GBR,3,,"Sportcity Indoor Track, Manchester (GBR)",21 FEB 2021,1119
68,4:13.69,Aurore FLEURY,04 DEC 1993,FRA,2f1,,"Stadium Miramas Métropole, Miramas (FRA)",21 FEB 2021,1118
69,4:13.70,Gaia SABBATINI,10 JUN 1999,ITA,1,,"Palaindoor Ancona, Ancona (ITA)",20 FEB 2021,1118
70,4:13.76,Siham HILALI,02 MAY 1986,MAR,f1,,"Stadium Miramas Métropole, Miramas (FRA)",21 FEB 2021,1118
71,4:13.94,Alexa LEMITRE,10 APR 1998,FRA,3f1,,"Stadium Miramas Métropole, Miramas (FRA)",21 FEB 2021,1116
72,4:13.98,Alice FINOT,09 FEB 1991,FRA,1,,"Halle Michel d'Ornano, Mondeville (FRA)",30 JAN 2021,1116
73,4:14.17,Aurore FLEURY,04 DEC 1993,FRA,5,,"Coque Sport Center, Kirchberg, Luxembourg (LUX)",13 FEB 2021,1115
74,4:14.18,Águeda MARQUÉS,19 MAR 1999,ESP,3,,"Gallur, Madrid (ESP)",21 FEB 2021,1115
75,4:14.25,Águeda MARQUÉS,19 MAR 1999,ESP,1f1,,"Palau Sant Jordi, Barcelona (ESP)",08 FEB 2021,1114
76,4:14.29,Erin WALLACE,18 MAY 2000,GBR,3,,"Sportcity Indoor Track, Manchester (GBR)",13 FEB 2021,1114
77,4:14.54,Amy O'DONOGHUE,27 JAN 1994,IRL,4,,"Sportcity Indoor Track, Manchester (GBR)",13 FEB 2021,1112
78,4:14.76,Dana MECKE,20 SEP 1987,USA,2,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",31 JAN 2021,1110
79,4:14.80,Emily LIPARI,19 NOV 1992,USA,3,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",31 JAN 2021,1110
80,4:14.86,Vera HOFFMANN,02 NOV 1996,LUX,6,,"Coque Sport Center, Kirchberg, Luxembourg (LUX)",13 FEB 2021,1109
81,4:14.88,Viktória WAGNER-GYÜRKÉS,15 OCT 1992,HUN,1,,"BOK Csarnok, Budapest (HUN)",20 FEB 2021,1109
82,4:14.89,Caterina GRANZ,14 MAR 1994,GER,4,,"Topsporthal Vlaanderen, Gent (BEL)",13 FEB 2021,1109
83,4:14.92,Klaudia KAZIMIERSKA,03 SEP 2001,POL,1f1,,"Arena, Toruń (POL)",06 FEB 2021,1109
84,4:14.94,Lenuta Petronela SIMIUC,27 SEP 1994,ROU,6h3,,"Arena, Toruń (POL)",05 MAR 2021,1109
85,4:15.15,Anna TROPINA,03 NOV 1998,RUS,5,,"LFK CSKA, Moskva (RUS)",07 FEB 2021,1107
86,4:15.23,Michelle FINN,16 DEC 1989,IRL,1,,"Stade couvert Jesse Owens, Val-de-Reuil (FRA)",14 FEB 2021,1106
87,4:15.38,Gesa Felicitas KRAUSE,03 AUG 1992,GER,5,,"Europahalle, Karlsruhe (GER)",29 JAN 2021,1105
88,4:15.44,Lindsey DE GRANDE,26 APR 1989,BEL,7,,"Coque Sport Center, Kirchberg, Luxembourg (LUX)",13 FEB 2021,1105
89,4:15.51,Klara LUKAN,08 SEP 2000,SLO,2f2,,"Olimpijski center, Novo Mesto (SLO)",06 FEB 2021,1104
89,4:15.51,Linn NILSSON,15 OCT 1990,SWE,1,,"Friidrottens Hus, Göteborg (SWE)",06 FEB 2021,1104
91,4:15.57,Vera COUTELLIER,11 SEP 1995,GER,5,,"Topsporthal Vlaanderen, Gent (BEL)",13 FEB 2021,1104
92,4:15.62,Giulia APRILE,11 OCT 1995,ITA,6,,"Topsporthal Vlaanderen, Gent (BEL)",13 FEB 2021,1103
93,4:15.67,Gaia SABBATINI,10 JUN 1999,ITA,7,,"Topsporthal Vlaanderen, Gent (BEL)",13 FEB 2021,1103
94,4:15.69,Marta GARCÍA,01 JAN 1998,ESP,2f1,,"Palau Sant Jordi, Barcelona (ESP)",08 FEB 2021,1103
95,4:15.74,Svetlana APLACHKINA,28 NOV 1992,RUS,1f2,,"LFK CSKA, Moskva (RUS)",17 FEB 2021,1102
96,4:15.80,Jip VASTENBURG,21 MAR 1994,NED,5,,"Sportcity Indoor Track, Manchester (GBR)",13 FEB 2021,1102
97,4:15.81,Yelena KOROBKINA,25 NOV 1990,RUS,2f2,,"LFK CSKA, Moskva (RUS)",17 FEB 2021,1102
98,4:15.88,Meraf BAHTA,24 JUN 1989,SWE,1,,"Atletická hala, Ostrava (CZE)",03 FEB 2021,1101
99,4:15.99,Vera COUTELLIER,11 SEP 1995,GER,4,,"Helmut-Körnig-Halle, Dortmund (GER)",21 FEB 2021,1101
100,4:16.06,Sara BENFARES,27 MAY 2001,FRA,4f1,,"Stadium Miramas Métropole, Miramas (FRA)",21 FEB 2021,1100
101,4:16.14,Viktória WAGNER-GYÜRKÉS,15 OCT 1992,HUN,2,,"Atletická hala, Ostrava (CZE)",03 FEB 2021,1099
102,4:16.21,Lucía RODRÍGUEZ,26 JUL 1998,ESP,3f1,,"Palau Sant Jordi, Barcelona (ESP)",08 FEB 2021,1099
103,4:16.32,Gréta VARGA,19 DEC 2003,HUN,1f2,,"BOK Csarnok, Budapest (HUN)",30 JAN 2021,1098
103,4:16.32,Diana MEZULIÁNÍKOVÁ,10 APR 1992,CZE,3,,"Atletická hala, Ostrava (CZE)",03 FEB 2021,1098
103,4:16.32,Federica DEL BUONO,12 DEC 1994,ITA,2,,"Palaindoor Ancona, Ancona (ITA)",20 FEB 2021,1098
106,4:16.39,Dina ALEKSANDROVA,09 AUG 1992,RUS,3f2,,"LFK CSKA, Moskva (RUS)",17 FEB 2021,1097
107,4:16.41,Ludovica CAVALLI,20 DEC 2000,ITA,1,,"Palaindoor Ancona, Ancona (ITA)",06 FEB 2021,1097
108,4:16.52,Svetlana KARAMASHEVA,24 MAY 1988,RUS,1,,"LFK CSKA, Moskva (RUS)",27 JAN 2021,1096
109,4:16.83,Anna SHCHAGINA,07 DEC 1991,RUS,4f2,,"LFK CSKA, Moskva (RUS)",17 FEB 2021,1094
110,4:17.07,Blanca FERNÁNDEZ,01 APR 1992,ESP,4f1,,"Palau Sant Jordi, Barcelona (ESP)",08 FEB 2021,1092
111,4:17.09,Claire PALOU,26 DEC 2001,FRA,2,,"Halle Michel d'Ornano, Mondeville (FRA)",30 JAN 2021,1092
112,4:17.11,Solange Andreia PEREIRA,16 DEC 1989,ESP,8,,"Arena Stade Couvert, Liévin (FRA)",09 FEB 2021,1092
113,4:17.12,Martyna GALANT,26 JAN 1995,POL,4,,"Atletická hala, Ostrava (CZE)",03 FEB 2021,1092
114,4:17.17,Beata TOPKA,20 JAN 1999,POL,2f1,,"Arena, Toruń (POL)",06 FEB 2021,1091
115,4:17.19,Orysya DEMYANYUK,23 JUN 1992,UKR,2,,"Ataköy Arena, Istanbul (TUR)",20 FEB 2021,1091
116,4:17.21,Gaia SABBATINI,10 JUN 1999,ITA,4h2,,"Arena, Toruń (POL)",05 MAR 2021,1091
117,4:17.34,Gréta VARGA,19 DEC 2003,HUN,2,,"BOK Csarnok, Budapest (HUN)",20 FEB 2021,1090
118,4:17.36,Winnie NANYONDO,23 AUG 1993,UGA,1,,"Palau Sant Jordi, Barcelona (ESP)",06 FEB 2021,1090
118,4:17.36,Mariana MACHADO,12 NOV 2000,POR,5f1,,"Palau Sant Jordi, Barcelona (ESP)",08 FEB 2021,1090
120,4:17.41,Vera HOFFMANN,02 NOV 1996,LUX,5,,"Atletická hala, Ostrava (CZE)",03 FEB 2021,1090
121,4:17.43,Liliya MENDAYEVA,01 JUN 2000,RUS,6,,"LFK CSKA, Moskva (RUS)",07 FEB 2021,1089
122,4:17.46,Sandra ERIKSSON,04 JUN 1989,FIN,1,,"Friidrottshall, Sollentuna (SWE)",13 FEB 2021,1089
123,4:17.47,Claudia Mihaela BOBOCEA,11 JUN 1992,ROU,3,,"Ataköy Arena, Istanbul (TUR)",20 FEB 2021,1089
124,4:17.52,Orysya DEMYANYUK,23 JUN 1992,UKR,7h1,,"Arena, Toruń (POL)",05 MAR 2021,1089
125,4:17.55,Micol MAJORI,04 JUN 1998,ITA,3,,"Palaindoor Ancona, Ancona (ITA)",20 FEB 2021,1088
126,4:17.60,Maria Claudia FLOREA,03 MAY 1995,ROU,4,,"Ataköy Arena, Istanbul (TUR)",20 FEB 2021,1088
127,4:17.61,Gabrielle JENNINGS,15 SEP 1998,USA,4,,"CrossPlex Athletic Facility, Birmingham, AL (USA)",31 JAN 2021,1088
128,4:17.69,Marta GARCÍA,01 JAN 1998,ESP,2,,"Palau Sant Jordi, Barcelona (ESP)",06 FEB 2021,1087
129,4:17.70,Ludovica CAVALLI,20 DEC 2000,ITA,1f1,,"Palaindoor Ancona, Ancona (ITA)",24 JAN 2021,1087
130,4:17.79,Orysya DEMYANYUK,23 JUN 1992,UKR,6,,"Atletická hala, Ostrava (CZE)",03 FEB 2021,1087
131,4:17.85,Lyubov PAVLENKO,16 SEP 1997,RUS,1,,"SGAFKST Arena, Smolensk (RUS)",13 JAN 2021,1086
132,4:18.00,Claudia Mihaela BOBOCEA,11 JUN 1992,ROU,5h2,,"Arena, Toruń (POL)",05 MAR 2021,1085
133,4:18.02,Martina TOZZI,01 FEB 1999,ITA,8,,"Coque Sport Center, Kirchberg, Luxembourg (LUX)",13 FEB 2021,1085
134,4:18.03,Svetlana KARAMASHEVA,24 MAY 1988,RUS,5f2,,"LFK CSKA, Moskva (RUS)",17 FEB 2021,1085
135,4:18.05,Margaux SIERACKI,17 JUN 1999,FRA,5f1,,"Stadium Miramas Métropole, Miramas (FRA)",21 FEB 2021,1085
136,4:18.10,Malin EDLAND,31 MAR 1999,NOR,1,,"Bærum Idrettspark, Rud, Bærum (NOR)",20 FEB 2021,1084
137,4:18.16,Caroline Chepkoech KIPKIRUI,26 MAY 1994,KEN,1,,"Athletic Center Olga Rypakova, Ust-Kamenogorsk (KAZ)",30 JAN 2021,1084
138,4:18.24,Klaudia KAZIMIERSKA,03 SEP 2001,POL,6h2,,"Arena, Toruń (POL)",05 MAR 2021,1083
139,4:18.25,Jenny SELMAN,09 MAR 1991,GBR,4,,"Sportcity Indoor Track, Manchester (GBR)",21 FEB 2021,1083
140,4:18.43,Gaia SABBATINI,10 JUN 1999,ITA,3,,"Halle Michel d'Ornano, Mondeville (FRA)",30 JAN 2021,1082
141,4:18.44,Elise VANDERELST,27 JAN 1998,BEL,1,,"Arena, Toruń (POL)",06 MAR 2021,1082
142,4:18.45,Lindsey DE GRANDE,26 APR 1989,BEL,7h2,,"Arena, Toruń (POL)",05 MAR 2021,1082
143,4:18.68,Samrawit MENGSTEAB,15 APR 1990,SWE,2,,"Friidrottens Hus, Göteborg (SWE)",06 FEB 2021,1080
144,4:18.76,Caroline Chepkoech KIPKIRUI,26 MAY 1994,KEN,1,,"Athletic Center Olga Rypakova, Ust-Kamenogorsk (KAZ)",08 FEB 2021,1079
144,4:18.76,Solange Andreia PEREIRA,16 DEC 1989,ESP,4,,"Gallur, Madrid (ESP)",21 FEB 2021,1079
146,4:18.90,Rosalía TÁRRAGA,03 NOV 1996,ESP,6f1,,"Palau Sant Jordi, Barcelona (ESP)",08 FEB 2021,1078
147,4:19.03,Anastasiya MADYSHEVA,21 MAY 1998,RUS,7,,"LFK CSKA, Moskva (RUS)",07 FEB 2021,1077
148,4:19.09,Norah JERUTO,02 OCT 1995,KEN,2,,"Athletic Center Olga Rypakova, Ust-Kamenogorsk (KAZ)",30 JAN 2021,1077
148,4:19.09,Anastasiya MADYSHEVA,21 MAY 1998,RUS,6f2,,"LFK CSKA, Moskva (RUS)",17 FEB 2021,1077
150,4:19.13,Lili Anna TÓTH,17 SEP 1998,HUN,1,,"BOK Csarnok, Budapest (HUN)",06 FEB 2021,1076
151,4:19.16,Nathalie BLOMQVIST,20 APR 2001,FIN,2,,"Liikuntamylly, Helsinki (FIN)",31 JAN 2021,1076
152,4:19.27,Lindsey DE GRANDE,26 APR 1989,BEL,5,,"Gallur, Madrid (ESP)",24 FEB 2021,1075
153,4:19.28,Florina ȘTEFANA,29 MAR 1990,ROU,1,,"Sala de Atletism Ioan Soter, Bucureşti (ROU)",22 JAN 2021,1075
153,4:19.28,Yekaterina SOKOLOVA,16 DEC 1995,RUS,7f2,,"LFK CSKA, Moskva (RUS)",17 FEB 2021,1075
155,4:19.3h,Jetske VAN KAMPEN,28 DEC 1998,NED,1,,"Arena Stade Couvert, Liévin (FRA)",13 FEB 2021,1075
156,4:19.40,Rahime TEKİN,22 JUN 1998,TUR,5,,"Ataköy Arena, Istanbul (TUR)",20 FEB 2021,1074
157,4:19.42,Daisy JEPKEMEI,13 FEB 1996,KEN,3,,"Athletic Center Olga Rypakova, Ust-Kamenogorsk (KAZ)",30 JAN 2021,1074
158,4:19.50,Liliya MENDAYEVA,01 JUN 2000,RUS,2,,"LFK CSKA, Moskva (RUS)",27 JAN 2021,1073
159,4:19.60,Anastasia MARINAKOU,12 JUN 1996,GRE,7h3,,"Arena, Toruń (POL)",05 MAR 2021,1073
160,4:19.65,Nathalie BLOMQVIST,20 APR 2001,FIN,1,,"Hipposhalli, Jyväskylä (FIN)",07 FEB 2021,1072
160,4:19.65,Daisy JEPKEMEI,13 FEB 1996,KEN,2,,"Athletic Center Olga Rypakova, Ust-Kamenogorsk (KAZ)",08 FEB 2021,1072
160,4:19.65,Lili Anna TÓTH,17 SEP 1998,HUN,3,,"BOK Csarnok, Budapest (HUN)",20 FEB 2021,1072
163,4:19.66,Fabiane MEYER,29 NOV 2002,GER,5,,"Helmut-Körnig-Halle, Dortmund (GER)",21 FEB 2021,1072
164,4:19.69,Federica DEL BUONO,12 DEC 1994,ITA,1f1,,"Palaindoor, Padova (ITA)",30 JAN 2021,1072
165,4:19.74,Erin WALLACE,18 MAY 2000,GBR,5,,"Sportcity Indoor Track, Manchester (GBR)",21 FEB 2021,1072
166,4:19.81,Yekaterina SOKOLOVA,16 DEC 1995,RUS,2,,"SGAFKST Arena, Smolensk (RUS)",13 JAN 2021,1071
167,4:19.84,Anastasia MARINAKOU,12 JUN 1996,GRE,6,,"Ataköy Arena, Istanbul (TUR)",20 FEB 2021,1071
168,4:19.87,Mireya ARNEDILLO,28 MAR 2003,ESP,5,,"Gallur, Madrid (ESP)",21 FEB 2021,1071
169,4:19.91,Holly ARCHER,07 NOV 1993,GBR,2,,"Arena, Toruń (POL)",06 MAR 2021,1070
170,4:19.98,Martina TOZZI,01 FEB 1999,ITA,2,,"Palaindoor Ancona, Ancona (ITA)",06 FEB 2021,1070
171,4:20.07,Hanna KLEIN,06 APR 1993,GER,3,,"Arena, Toruń (POL)",06 MAR 2021,1069
172,4:20.17,Maria Claudia FLOREA,03 MAY 1995,ROU,1f1,,"Sala de Atletism Ioan Soter, Bucureşti (ROU)",05 FEB 2021,1068
173,4:20.22,Mari RUUD,02 SEP 2002,NOR,2,,"Bærum Idrettspark, Rud, Bærum (NOR)",20 FEB 2021,1068
174,4:20.24,Diana MEZULIÁNÍKOVÁ,10 APR 1992,CZE,1,,"Vitkovice, Ostrava (CZE)",21 FEB 2021,1068
175,4:20.27,Martina MERLO,19 FEB 1993,ITA,2f1,,"Palaindoor Ancona, Ancona (ITA)",24 JAN 2021,1068
176,4:20.33,Samrawit MENGSTEAB,15 APR 1990,SWE,1,,"Atleticum, Malmö (SWE)",21 FEB 2021,1067
177,4:20.39,Marta PÉREZ,19 APR 1993,ESP,4,,"Arena, Toruń (POL)",06 MAR 2021,1067
178,4:20.44,Nadia BATTOCLETTI,12 APR 2000,ITA,1f1,,"Palaindoor, Padova (ITA)",24 JAN 2021,1066
179,4:20.45,Esther GUERRERO,07 FEB 1990,ESP,5,,"Arena, Toruń (POL)",06 MAR 2021,1066
180,4:20.48,Vera COUTELLIER,11 SEP 1995,GER,4,,"Helmut-Körnig-Halle, Dortmund (GER)",07 FEB 2021,1066
181,4:20.50,Vera HOFFMANN,02 NOV 1996,LUX,8h3,,"Arena, Toruń (POL)",05 MAR 2021,1066
182,4:20.51,Alice MAGNELL-MILLÁN,18 JUN 2005,SWE,2,,"Atleticum, Malmö (SWE)",21 FEB 2021,1066
183,4:20.52,Martina TOZZI,01 FEB 1999,ITA,4,,"Palaindoor Ancona, Ancona (ITA)",20 FEB 2021,1066
184,4:20.56,María GONZÁLEZ,12 JAN 2001,ESP,6,,"Gallur, Madrid (ESP)",21 FEB 2021,1065
184,4:20.56,Linn NILSSON,15 OCT 1990,SWE,3,,"Atleticum, Malmö (SWE)",21 FEB 2021,1065
186,4:20.6h,Margaux SIERACKI,17 JUN 1999,FRA,2,,"Arena Stade Couvert, Liévin (FRA)",13 FEB 2021,1065
187,4:20.61,Orysya DEMYANYUK,23 JUN 1992,UKR,1,,"SumDU Arena, Sumy (UKR)",12 FEB 2021,1065
188,4:20.74,Roxana Elisabeta ROTARU,22 JUN 1988,ROU,2f1,,"Sala de Atletism Ioan Soter, Bucureşti (ROU)",05 FEB 2021,1064
189,4:20.75,Anastasiya MADYSHEVA,21 MAY 1998,RUS,3,,"SGAFKST Arena, Smolensk (RUS)",13 JAN 2021,1064
190,4:20.77,Tatsiana SHABANAVA,20 MAR 1998,BLR,1,,"Olimpiyets Arena, Mogilyov (BLR)",14 JAN 2021,1064
191,4:20.80,Aleksandra PŁOCIŃSKA,05 OCT 1999,POL,3f1,,"Arena, Toruń (POL)",06 FEB 2021,1064
192,4:20.86,Svetlana SIMAKOVA,12 JUN 1987,RUS,8,,"LFK CSKA, Moskva (RUS)",07 FEB 2021,1063
193,4:21.05,Lidia CAMPO,26 MAR 1991,ESP,3,,"Palau Sant Jordi, Barcelona (ESP)",06 FEB 2021,1062
194,4:21.16,Sigrid ALVIK,30 MAY 2003,NOR,3,,"Bærum Idrettspark, Rud, Bærum (NOR)",20 FEB 2021,1061
195,4:21.20,Katarzyna BRONIATOWSKA,22 FEB 1990,POL,7,,"Atletická hala, Ostrava (CZE)",03 FEB 2021,1061
196,4:21.29,Lindsey DE GRANDE,26 APR 1989,BEL,1,,"Arena Stade Couvert, Liévin (FRA)",30 JAN 2021,1060
197,4:21.32,Burcu SUBATAN,22 NOV 1997,TUR,,,"SumDU Arena, Sumy (UKR)",12 FEB 2021,1060
198,4:21.42,Irene BALDESSARI,21 JAN 1993,ITA,2f1,,"Palaindoor, Padova (ITA)",24 JAN 2021,1059
199,4:21.45,Emine Hatun MECHAAL,07 DEC 1995,TUR,7,,"Ataköy Arena, Istanbul (TUR)",20 FEB 2021,1059
200,4:21.46,Anastasiya YEREMYANTS,22 MAR 2001,RUS,1,,"Arena Veresniki, Kirov (RUS)",25 FEB 2021,1059
